uniprot_id,nr_code,common_name,site_id,site_name,pdb_id,site_mean_z,n_site_residues,n_available_residues,site_coverage
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5FQS,-0.3360071311946362,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5FQT,-0.08860403421024003,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5GS4,-0.5469967852684071,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5HYR,-0.7866456135020755,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5JMM,-0.29709539756907916,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5KCC,-0.22287733583957672,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5KCD,-0.46361121850505516,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5KCE,-0.47687124987326784,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5KCF,0.004231117532534985,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5KCU,-0.16697985349747638,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5KCW,-0.04538700889481798,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5KR9,-0.47754879424253854,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5KRA,-0.20371528390881424,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5KRC,-0.7252750633228354,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5KRF,-0.2868797969603611,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5KRH,-0.525191485860589,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5KRI,-0.44328857806748073,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5KRJ,-0.5395785524727945,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5KRK,-0.6832860048574624,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5KRL,-0.5434520681183016,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5KRM,-0.36404912594625927,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5KRO,-0.3638603063306632,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5T1Z,-0.4177535665820837,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TLD,-0.5019756952068408,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TLF,-0.19417000440683238,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TLG,-0.7821295243080532,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TLL,-0.6492626996893974,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TLM,-0.42357050713682165,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TLO,-0.4501131823018231,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TLP,-0.5678078520729534,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TLT,-0.5149980595649161,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TLU,-0.739507085155707,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TLV,-0.580778371146328,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TLX,-0.5578693600230359,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TLY,-0.6137971405717403,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TM1,-0.583872676753699,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TM2,-0.4289996013423578,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TM3,-0.6791763985029265,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TM4,0.004523918682570886,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TM5,-0.46969203362911954,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TM6,-0.5937010185799427,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TM7,-0.5193710277364844,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TM8,-0.47750250990127546,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TML,-0.4592213068876972,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TMM,-0.5523895561245541,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TMO,-0.6157402815161782,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TMQ,-0.7681705232073247,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TMR,-0.5290945767423718,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TMS,-0.6497476041583132,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TMT,-0.5167300239233079,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TMU,-0.7776711625780705,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TMV,-0.6365458024958172,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TMW,-0.4930774787201441,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TMZ,-0.4887871962123529,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TN1,-0.46212085330151736,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TN3,-0.7270815533600171,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TN4,-0.6442638970329708,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TN5,-0.5856089442249844,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TN6,-0.4454912941126432,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TN7,-0.36937202043052214,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TN8,-0.4927425881478611,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TN9,0.04413393778706687,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5TNB,0.28265747423720944,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5U2B,0.20357801320356725,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5U2D,-0.6179804455197776,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5W9C,-0.33119729580714735,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5WGD,0.2031577692673573,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,5WGQ,-0.7400883002513646,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,6C42,-0.532850333547651,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,6CHW,0.007259725508138248,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,6CZN,-0.28238981446003125,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,6DF6,-0.23251889203901085,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,6DFN,-0.33222818786703673,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,6IAR,0.5758012368247606,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,6OWC,0.0906366259069651,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,6PET,-0.31353678321962364,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,6PFM,-0.6118201132233244,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,6PIT,-0.6890980186598724,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,6PSJ,-0.27287785829883066,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,6VGH,-0.23828929694447554,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,6VJD,-0.439138518902404,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,6WOK,0.010562960463811999,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,6ZOQ,-0.2911283454728036,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,6ZOR,-0.35192652663982327,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,6ZOS,-0.5158132773902856,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,7JHD,-0.6612081580059843,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,7KBS,-0.7489673996073564,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,7MSA,-0.2330389476807231,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,7N9O,-0.24915573975543856,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,7QVL,-0.3066737693333277,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,7RNM,-0.7079705016208798,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,7RRY,-0.22466648390876184,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,7RRZ,0.8817672167117164,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,7RS3,-0.36388538201369297,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,7SFO,-0.5616099797674732,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,7T2X,-1.0845546499108332,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,7TE7,-0.6804095992142702,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,7UJM,-0.2151961558157709,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,7WNV,-0.19204484405370867,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,7Y8F,-0.0508924347148243,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,7Y8G,-0.10286546481538177,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,7YMK,-0.03702658064932973,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,8DU6,-0.6716836923744506,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,8DU9,-0.39093966740030267,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,8DUB,-0.6157330106513382,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,8DUD,0.13760145787666836,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,8DUG,-0.48620536777948375,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,8DUH,-0.5305978247762394,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,8DUI,-0.6518130078983478,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,8DV5,-0.551036508009883,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,8DVB,-0.4511540232152819,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,8EV1,-0.36035073949776014,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,8EV2,-0.4575415532139305,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,8VV1,0.010961761964440283,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,8VZ0,-0.14914404720413552,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,8VZ1,0.045081370465046344,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,8W07,0.3374059298590571,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,9BPX,-0.15186914413811933,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,9BQE,-0.01902353108082296,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,9EBG,-0.8202873312822327,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,9ECK,-0.4779151149157807,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,9VT5,-0.027144781709535975,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,9VTU,-0.11888383099733042,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,9W11,-0.36687433574314343,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,9W13,-0.23055115748314448,3,3,1.0
P03372,NR3A1,ERalpha,ligand_pocket,Ligand pocket,9WB2,-0.3374940321708854,3,3,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,1M2Z,-0.035436350143725925,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,1NHZ,0.17067857235119163,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,3BQD,-0.08335118332310477,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,3CLD,0.8507444004943723,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,3E7C,-0.0030861264489799034,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,3H52,0.8699214953748893,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,3K22,0.2794830622286663,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,3K23,0.40986485573582265,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,4CSJ,-0.8629845141102103,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,4LSJ,-0.4040386826691917,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,4MDD,0.008345444477087294,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,4P6W,-0.2813946267811413,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,4P6X,0.011235336528092173,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,4UDC,-0.8216433098424969,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,4UDD,-0.21736090148071846,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,5G3J,-0.8964722214632757,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,5G5W,-0.9166632430671269,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,5NFP,-0.8708786500520194,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,5NFT,-0.8252719189824869,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,5UC3,,2,1,0.5
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,6DXK,0.5006401071249662,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,6EL6,-0.7871096371502546,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,6EL7,-0.8969228596090002,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,6EL9,-0.7303415174410226,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,7PRV,0.7643056417888204,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,7PRW,0.9788417178270633,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,7PRX,-0.1909053193684688,2,2,1.0
P04150,NR3C1,GR,af2_coactivator_groove,AF-2 coactivator groove,8VKZ,-0.38650408480144344,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,1M2Z,0.39801158702253026,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,1NHZ,-0.6143389809415573,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,3BQD,-0.2446290963843807,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,3CLD,-0.02053440982426266,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,3E7C,0.6336250039534379,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,3H52,0.08928993424437692,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,3K22,-0.2544191347230283,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,3K23,-0.8341924969251168,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,4CSJ,-0.08465471169126138,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,4LSJ,-0.1363278048704062,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,4MDD,0.03401469204313931,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,4P6W,-0.1167363910049613,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,4P6X,0.07567019432060912,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,4UDC,0.14735342152808154,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,4UDD,-0.08807357273637983,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,5G3J,0.10104162947373227,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,5G5W,-0.12305692168405441,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,5NFP,-0.020703284814363093,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,5NFT,-0.11255804820107691,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,5UC3,-0.7003108725098339,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,6DXK,-0.36013752732603094,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,6EL6,-0.17791119777440306,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,6EL7,0.21229418364014396,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,6EL9,-0.4144688616736622,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,7PRV,-0.14369095439804833,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,7PRW,-0.870903148189083,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,7PRX,-0.1944250166393904,2,2,1.0
P04150,NR3C1,GR,lbd_dimerization,LBD dimerization,8VKZ,0.10105528568004021,2,2,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,1M2Z,-0.1419257696699034,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,1NHZ,-0.4953969274123528,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,3BQD,-0.5570732775199029,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,3CLD,-0.361217472095276,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,3E7C,-0.15255745957105332,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,3H52,0.2866105241026963,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,3K22,-0.10199420699225929,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,3K23,0.029968816393608134,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,4CSJ,-0.5433026948791324,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,4LSJ,-0.3670690852588832,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,4MDD,-0.3426971679688968,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,4P6W,-0.1118843928347542,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,4P6X,-0.19823514199977038,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,4UDC,-0.7632638889341458,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,4UDD,-0.5936671176224261,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,5G3J,-0.5617472063742296,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,5G5W,-0.5184579510657266,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,5NFP,-0.5649839396045622,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,5NFT,-0.6045052553562527,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,5UC3,-0.21673896469954673,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,6DXK,-0.44536356274693667,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,6EL6,-0.7288626296703299,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,6EL7,-0.5026054087936754,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,6EL9,-0.504023966275837,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,7PRV,0.1992359747544503,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,7PRW,-0.33169767077525564,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,7PRX,-0.02644746438465395,5,5,1.0
P04150,NR3C1,GR,ligand_pocket,Ligand pocket,8VKZ,-0.3833233619744442,5,5,1.0
P22736,NR4A1,NUR77,cytosporone_b_response,Cytosporone B response residue,2QW4,-0.7599210615116246,1,1,1.0
P22736,NR4A1,NUR77,cytosporone_b_response,Cytosporone B response residue,3V3E,-0.4480931795688973,1,1,1.0
P22736,NR4A1,NUR77,cytosporone_b_response,Cytosporone B response residue,3V3Q,-0.5473698399901141,1,1,1.0
P22736,NR4A1,NUR77,cytosporone_b_response,Cytosporone B response residue,4JGV,-0.8970541672916746,1,1,1.0
P22736,NR4A1,NUR77,cytosporone_b_response,Cytosporone B response residue,4KZI,-0.6066928404937408,1,1,1.0
P22736,NR4A1,NUR77,cytosporone_b_response,Cytosporone B response residue,4KZJ,-0.3796284135611134,1,1,1.0
P22736,NR4A1,NUR77,cytosporone_b_response,Cytosporone B response residue,4KZM,-0.6525763070476024,1,1,1.0
P22736,NR4A1,NUR77,cytosporone_b_response,Cytosporone B response residue,4RE8,-0.7855385219539349,1,1,1.0
P22736,NR4A1,NUR77,cytosporone_b_response,Cytosporone B response residue,4REE,-0.5521483299264273,1,1,1.0
P22736,NR4A1,NUR77,cytosporone_b_response,Cytosporone B response residue,4REF,-0.5862025571420917,1,1,1.0
P22736,NR4A1,NUR77,cytosporone_b_response,Cytosporone B response residue,4RZF,-0.41986805553848183,1,1,1.0
P22736,NR4A1,NUR77,cytosporone_b_response,Cytosporone B response residue,4RZG,-0.4390113990771436,1,1,1.0
P22736,NR4A1,NUR77,cytosporone_b_response,Cytosporone B response residue,4WHF,-0.7136363822926468,1,1,1.0
P22736,NR4A1,NUR77,cytosporone_b_response,Cytosporone B response residue,4WHG,-0.7821977886016195,1,1,1.0
P22736,NR4A1,NUR77,cytosporone_b_response,Cytosporone B response residue,8WUY,-0.6271513029362585,1,1,1.0
P22736,NR4A1,NUR77,cytosporone_b_response,Cytosporone B response residue,8Y7L,-0.4211069399541936,1,1,1.0
P22736,NR4A1,NUR77,cytosporone_b_response,Cytosporone B response residue,8Z5A,-0.714440929760623,1,1,1.0
P22736,NR4A1,NUR77,cytosporone_b_response,Cytosporone B response residue,9M2E,-0.532798981665626,1,1,1.0
P22736,NR4A1,NUR77,cytosporone_b_response,Cytosporone B response residue,9V5K,-0.4407860086862658,1,1,1.0
P22736,NR4A1,NUR77,h12_segment,H12 segment,2QW4,1.9856122461359689,12,12,1.0
P22736,NR4A1,NUR77,h12_segment,H12 segment,3V3E,-0.06618359581140866,12,12,1.0
P22736,NR4A1,NUR77,h12_segment,H12 segment,3V3Q,0.062435861561226984,12,12,1.0
P22736,NR4A1,NUR77,h12_segment,H12 segment,4JGV,0.2004217092249639,12,12,1.0
P22736,NR4A1,NUR77,h12_segment,H12 segment,4KZI,0.04682392635710122,12,12,1.0
P22736,NR4A1,NUR77,h12_segment,H12 segment,4KZJ,-0.061805918149835125,12,12,1.0
P22736,NR4A1,NUR77,h12_segment,H12 segment,4KZM,0.18987677459729482,12,12,1.0
P22736,NR4A1,NUR77,h12_segment,H12 segment,4RE8,0.08228289956077667,12,12,1.0
P22736,NR4A1,NUR77,h12_segment,H12 segment,4REE,0.10407326474930782,12,12,1.0
P22736,NR4A1,NUR77,h12_segment,H12 segment,4REF,-0.2086099060557156,12,12,1.0
P22736,NR4A1,NUR77,h12_segment,H12 segment,4RZF,-0.13130342723470004,12,12,1.0
P22736,NR4A1,NUR77,h12_segment,H12 segment,4RZG,0.1599356751658069,12,12,1.0
P22736,NR4A1,NUR77,h12_segment,H12 segment,4WHF,0.3137992885725944,12,12,1.0
P22736,NR4A1,NUR77,h12_segment,H12 segment,4WHG,0.004620318537413635,12,12,1.0
P22736,NR4A1,NUR77,h12_segment,H12 segment,8WUY,0.003945507576805877,12,12,1.0
P22736,NR4A1,NUR77,h12_segment,H12 segment,8Y7L,-0.12819904609604973,12,12,1.0
P22736,NR4A1,NUR77,h12_segment,H12 segment,8Z5A,-0.12552779590553184,12,12,1.0
P22736,NR4A1,NUR77,h12_segment,H12 segment,9M2E,-0.31173911545522315,12,12,1.0
P22736,NR4A1,NUR77,h12_segment,H12 segment,9V5K,0.07631219592686893,12,12,1.0
P37231,NR1C3,PPARG,af2_coactivator_groove,AF-2 coactivator groove,1FM6,-0.08459761300877387,2,2,1.0
P37231,NR1C3,PPARG,af2_coactivator_groove,AF-2 coactivator groove,1FM9,-0.4060580227315127,2,2,1.0
P37231,NR1C3,PPARG,af2_coactivator_groove,AF-2 coactivator groove,1I7I,0.9880043974754384,2,2,1.0
P37231,NR1C3,PPARG,af2_coactivator_groove,AF-2 coactivator groove,1K74,-0.2481716691840703,2,2,1.0
P37231,NR1C3,PPARG,af2_coactivator_groove,AF-2 coactivator groove,1KNU,-0.3505515047009674,2,2,1.0
P37231,NR1C3,PPARG,af2_coactivator_groove,AF-2 coactivator groove,1RDT,-0.0790037577398579,2,2,1.0
