uniprot_id,nr_code,common_name,group,pdb_id,polymer_entity_id,entity_id,experimental_method,has_stage3b_coordinate_data,method_is_xray,mapping_overlaps_lbd,lbd_mapping_category,standardized_lbd_start,standardized_lbd_end,standardized_lbd_length,construct_lbd_mapping_coverage,positive_occupancy_lbd_coverage,bfactor_usable_lbd_coverage,coverage_ge_080,coverage_ge_090,coverage_ge_095,coverage_ge_099,coverage_eq_100,coordinate_data_status,candidate_instance_count,resolution,resolution_project_range_status,r_free,r_free_status,identity_class,fusion_or_chimera,taxonomy_audit_status,previous_primary_qc_member,previous_primary_exclusion_reasons_json,representative_instance_id,label_asym_id,auth_asym_id,ligand_state,ligand_annotation_status,functional_ligand_component_ids,mmcif_sha256,in_completeness_95_sensitivity,in_completeness_99_sensitivity,in_completeness_80_sensitivity,in_ultrahigh_resolution_sensitivity,in_no_fusion_sensitivity
P37231,NR1C3,PPARγ,Nutritional sensors,4XUM,4XUM_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.958647,0.958647,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,2,2.4,PASS_PROJECT_RANGE,0.2396,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],4XUM.A,A,A,HOLO,RESOLVED,"[""IMN""]",21eb4092dfed4aff90ecc4c17e335a22cc8541db5b48fcf7dbf774661c307721,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,4Y29,4Y29_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.954887,0.954887,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,1.98,PASS_PROJECT_RANGE,0.2187,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],4Y29.A,A,A,HOLO,RESOLVED,"[""CTI""]",0e9c7c6862b88912488392001cecb761fee31aada2e60f8385a51d064beea8e1,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,4YT1,4YT1_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.958647,0.958647,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,2,2.2,PASS_PROJECT_RANGE,0.2557,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],4YT1.A,A,A,APO,RESOLVED,[],c0435fde1f30107939989767a4509acd7ceed22700f811235c0730b44d5d061f,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5AZV,5AZV_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.954887,0.954887,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,2,2.7,PASS_PROJECT_RANGE,0.30664,FAIL_ALL_GT_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RFREE_GT_0_30""]",5AZV.A,A,A,APO,RESOLVED,[],1498cde801c338da398402d70eb72c84d9863ca8f392e525c7e6e3e10a4fc5f9,False,False,False,False,False
P37231,NR1C3,PPARγ,Nutritional sensors,5DSH,5DSH_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.947368,0.947368,True,True,False,False,False,COORDINATE_DATA_AVAILABLE,1,2.95,PASS_PROJECT_RANGE,0.25743,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5DSH.A,A,A,APO,RESOLVED,[],20563daaae8cfd80ec7d9ae53f775b054c6f5d0d00a04230d087c959e3a72706,False,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5DV3,5DV3_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.966165,0.966165,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.75,PASS_PROJECT_RANGE,0.22995,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5DV3.A,A,A,APO,RESOLVED,[],a7263e951fc58629b02fe53806baa0b975393ce07d3a40bf7c2f1ec701e5cc22,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5DV6,5DV6_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.958647,0.958647,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.8,PASS_PROJECT_RANGE,0.24409,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5DV6.A,A,A,APO,RESOLVED,[],a34c70f69236229fc06d0e3ca54ea811b08c9b0680fab4c659534b552129692a,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5DV8,5DV8_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.988722,0.988722,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.75,PASS_PROJECT_RANGE,0.24311,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5DV8.A,A,A,APO,RESOLVED,[],d2e82dec375e1453b2a2e6d6f740678a07774415400f181db089db3604df30c5,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5DVC,5DVC_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.984962,0.984962,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.3,PASS_PROJECT_RANGE,0.241,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5DVC.A,A,A,APO,RESOLVED,[],c1e546aa87d24c0a23d8684d099476b57dd7929516197d59aa3e42a3766a2703,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5DWL,5DWL_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.992481,0.992481,True,True,True,True,False,COORDINATE_DATA_AVAILABLE,1,2.2,PASS_PROJECT_RANGE,0.23825,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5DWL.A,A,A,HOLO,RESOLVED,"[""3JX""]",5517cc6c9a469252aa778f63ce694ad7c68db6189c7a3b2199b7f33b20ec42e4,True,True,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5F9B,5F9B_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.943609,0.943609,True,True,False,False,False,COORDINATE_DATA_AVAILABLE,2,2.25,PASS_PROJECT_RANGE,0.2805,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5F9B.A,A,A,APO,RESOLVED,[],a37e5cea03c8d2b728b2d5cf04546603799ad77380028fc1ecdbe7b52543785f,False,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5GTN,5GTN_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.981203,0.981203,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,1.85,PASS_PROJECT_RANGE,0.23165,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5GTN.A,A,A,HOLO,RESOLVED,"[""Q35""]",261f641b746a4bafc0546786224d77104d83ac1fbaa18aa77de3244cf22d7030,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5GTO,5GTO_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.984962,0.984962,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.1,PASS_PROJECT_RANGE,0.24247,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5GTO.A,A,A,HOLO,RESOLVED,"[""MYR"", ""T35""]",6ed6f57bb78bc9bffe5aa6bdf202f7fc4793d959e9bcddc5df0144ce591aa1fe,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5GTP,5GTP_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.962406,0.962406,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.35,PASS_PROJECT_RANGE,0.25809,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5GTP.A,A,A,HOLO,RESOLVED,"[""MYR""]",9aa8b23cb68294154d3c9a6052031d4835a504c3128e5ca99013fdef764ddf46,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5HZC,5HZC_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.932331,0.932331,True,True,False,False,False,COORDINATE_DATA_AVAILABLE,2,2.0,PASS_PROJECT_RANGE,0.2695,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5HZC.A,A,A,HOLO,RESOLVED,"[""65W""]",a7702ee19becae36bbb9f318cdeb03286abb6c9a8dd19053b4e33ac1dc3360da,False,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5JI0,5JI0_2,2,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.984962,0.984962,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,1.98,PASS_PROJECT_RANGE,0.246,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5JI0.B,B,D,HOLO,RESOLVED,"[""BRL""]",3623abe7a6cdf63564462d0c2810b0558271f1cd2284412b1d726f009bef77f9,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5LSG,5LSG_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.966165,0.966165,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,2,2.0,PASS_PROJECT_RANGE,0.2643,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5LSG.B,B,B,APO,RESOLVED,[],902801b7f88b716aa2cc02b6956b8672a68aa74b03229c871215b53f86247835,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5TTO,5TTO_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.958647,0.958647,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,2,2.246,PASS_PROJECT_RANGE,0.2555,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5TTO.A,A,A,HOLO,RESOLVED,"[""7KK""]",88d7111e5ccece62237741446dac23403248abd8b0df27d1fa377412963e8e2d,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5TWO,5TWO_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,1.0,1.0,True,True,True,True,True,COORDINATE_DATA_AVAILABLE,1,1.927,PASS_PROJECT_RANGE,0.2365,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5TWO.A,A,A,HOLO,RESOLVED,"[""7MV""]",51abba5e6f688750e52ffa002b738f92bd61385a8cf341012bfe0d16210d03a1,True,True,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5U5L,5U5L_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.951128,0.951128,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,2,2.55,PASS_PROJECT_RANGE,0.2381,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5U5L.A,A,A,HOLO,RESOLVED,"[""7VA""]",774288c8f32a84f00767455e2aa68cfaf8234a9b6cc0bd2888e5bc9590f3e195,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5UGM,5UGM_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,1.0,1.0,True,True,True,True,True,COORDINATE_DATA_AVAILABLE,2,2.1,PASS_PROJECT_RANGE,0.216,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5UGM.A,A,A,HOLO,RESOLVED,"[""8A7"", ""KNA""]",62780af114586694d4cece86aafcba43595292c5134f4670e9b9a37941ae981a,True,True,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5WQX,5WQX_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.954887,0.954887,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,2,2.29,PASS_PROJECT_RANGE,0.27711,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5WQX.A,A,A,APO,RESOLVED,[],a3675978d069347498004db8519aa306474db5b6aa51dfdbd7c903c56fc0a184,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5WR0,5WR0_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.954887,0.954887,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,2,2.85,PASS_PROJECT_RANGE,0.29975,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5WR0.A,A,A,APO,RESOLVED,[],7b820df6cba46cdd562063e5c586f4f3df1cc01548ea367911ebabd7fe250a3e,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5WR1,5WR1_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.954887,0.954887,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,2,2.34,PASS_PROJECT_RANGE,0.25948,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5WR1.A,A,A,APO,RESOLVED,[],e78e08c77d5d87b908a5a6574edb5ba4d29374316f1911acc4c054101a2288de,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5Y2O,5Y2O_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.966165,0.966165,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,2,1.801,PASS_PROJECT_RANGE,0.2319,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5Y2O.A,A,A,HOLO,RESOLVED,"[""8N6""]",af589075867c8bfedb2ce899b2cf5d2bb66985b2a8822513edca1d81af1843ce,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5Y2T,5Y2T_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.966165,0.966165,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,2,1.7,ULTRAHIGH_LT_1_8,0.2237,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RESOLUTION_LT_1_8""]",5Y2T.A,A,A,HOLO,RESOLVED,"[""8LX""]",a76db8a395b1ef05bd761acc4af2d06840575728d79388cc27932dfc1310aa96,False,False,False,True,False
P37231,NR1C3,PPARγ,Nutritional sensors,5YCN,5YCN_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.958647,0.958647,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.15,PASS_PROJECT_RANGE,0.22832,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5YCN.A,A,A,HOLO,RESOLVED,"[""8LX""]",b44aa9170668876bfcd0cabe4a424f3020bf8c98431ccabfdd5742a4017cc889,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5YCP,5YCP_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.958647,0.958647,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.0,PASS_PROJECT_RANGE,0.23338,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5YCP.A,A,A,HOLO,RESOLVED,"[""BRL""]",5c176a8cdc3307e844ec1c5efb8e2bd65a39987e7bc8e60fabb7ee984292aeed,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5Z5S,5Z5S_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.958647,0.958647,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,1.8,PASS_PROJECT_RANGE,0.229,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5Z5S.A,A,A,HOLO,RESOLVED,"[""RTE""]",4955fdf6b071cf1d99394f77d55b0b2c104978450d22e147748c37d873d0cb10,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,5Z6S,5Z6S_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.958647,0.958647,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,1.8,PASS_PROJECT_RANGE,0.226,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],5Z6S.A,A,A,HOLO,RESOLVED,"[""RTF""]",3b37b89f2c0c315a9abb8c0caffe82cadbfe66372228e8b6a4a4bc04b54f9fbd,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,6AD9,6AD9_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.947368,0.947368,True,True,False,False,False,COORDINATE_DATA_AVAILABLE,1,2.2,PASS_PROJECT_RANGE,0.2399,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],6AD9.A,A,A,HOLO,RESOLVED,"[""KK4""]",f037eecb417f2a433ec7bc27b4afde8c95a770301e7e4ca8df99c11366eadf6e,False,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,6AN1,6AN1_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.958647,0.958647,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,2,2.687,PASS_PROJECT_RANGE,0.2753,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],6AN1.A,A,A,HOLO,RESOLVED,"[""BKY""]",c7225185af8f92f1f2734daf30327ba53875c4761b830c7a8841150d403f73b5,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,6AUG,6AUG_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.969925,0.969925,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,2,2.73,PASS_PROJECT_RANGE,0.2809,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],6AUG.B,B,B,APO,RESOLVED,[],047d46755dbf7a7050e355d62be0a74351fb06638af7e7e3ac4b264f4a5b9f0c,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,6AVI,6AVI_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.958647,0.958647,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,2,2.29,PASS_PROJECT_RANGE,0.3144,FAIL_ALL_GT_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RFREE_GT_0_30""]",6AVI.B,B,B,HOLO,RESOLVED,"[""KNA""]",e344eb11db2514e01cd8e2e63e431ec2b793c1fce134dc11a66b236eeb433fe8,False,False,False,False,False
P37231,NR1C3,PPARγ,Nutritional sensors,6C1I,6C1I_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.973684,0.973684,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,2,2.26,PASS_PROJECT_RANGE,0.283,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],6C1I.A,A,A,HOLO,RESOLVED,"[""KNA""]",0697de2424938db4da4177f10a1ed9ebd9c35aaf37cf9b9dddc931a8eb1bba0e,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,6C5Q,6C5Q_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,1.0,1.0,True,True,True,True,True,COORDINATE_DATA_AVAILABLE,1,2.404,PASS_PROJECT_RANGE,0.2768,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],6C5Q.A,A,A,HOLO,RESOLVED,"[""EKS""]",baf297bb50f0b9028a7d906d69630af72edfba92371a5fc365f7f3af079b3bf6,True,True,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,6C5T,6C5T_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.977444,0.977444,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,1,2.75,PASS_PROJECT_RANGE,0.2861,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],6C5T.A,A,A,HOLO,RESOLVED,"[""EKP""]",3779348e789f185155a7d00dd2e4b8a0312c5a204b2f0b7a242ee57860c12962,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,6D3E,6D3E_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.969925,0.969925,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,2,2.395,PASS_PROJECT_RANGE,0.2637,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],6D3E.B,B,B,APO,RESOLVED,[],ac35f58e228d051bfcc9edae0ca7f95c20961385d35dded6e2093631e4c9beac,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,6D8X,6D8X_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,1.0,1.0,True,True,True,True,True,COORDINATE_DATA_AVAILABLE,1,1.9,PASS_PROJECT_RANGE,0.2446,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],6D8X.A,A,A,HOLO,RESOLVED,"[""EDK""]",8c7a08be28f310528d1dcde73fda2d7102ea82646336916ae13bffb256b40080,True,True,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,6D94,6D94_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,1.0,1.0,True,True,True,True,True,COORDINATE_DATA_AVAILABLE,1,1.9,PASS_PROJECT_RANGE,0.2576,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],6D94.A,A,A,HOLO,RESOLVED,"[""EDK""]",e05466d81ea174067d5d0082370f62b5f2e93fd55aedb1e4114fc4312530bf68,True,True,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,6DBH,6DBH_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,1.0,1.0,True,True,True,True,True,COORDINATE_DATA_AVAILABLE,2,2.597,PASS_PROJECT_RANGE,0.2621,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],6DBH.A,A,A,HOLO,RESOLVED,"[""G3S""]",72157c588291d09cc6a40a1900eab6cc3e24dd6254dafaa2707dde4c33f67420,True,True,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,6DCU,6DCU_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.93985,0.93985,True,True,False,False,False,COORDINATE_DATA_AVAILABLE,2,2.95,PASS_PROJECT_RANGE,0.3027,FAIL_ALL_GT_0_30,HUMAN_OR_HUMAN_DERIVED,False,,False,"[""RFREE_GT_0_30""]",6DCU.A,A,A,HOLO,RESOLVED,"[""NZA""]",984810420c59821e0f9e778dee0e0e063d2bed76ae67c51c819d49d5df2faced,False,False,False,False,False
P37231,NR1C3,PPARγ,Nutritional sensors,6DGL,6DGL_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.962406,0.962406,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,2,1.95,PASS_PROJECT_RANGE,0.2685,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],6DGL.A,A,A,HOLO,RESOLVED,"[""GEV""]",77534ddcb33e1777bab2773dae448f688312a13cec05d80a38003569ac297b97,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,6DGO,6DGO_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.966165,0.966165,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,2,3.1,PASS_PROJECT_RANGE,0.276,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],6DGO.A,A,A,HOLO,RESOLVED,"[""GD4""]",902ebd4b8333d3365c4caa516d532d1f7d383db7dea76a218496a31393e64541,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,6DGP,6DGP_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.958647,0.958647,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,2,3.1,PASS_PROJECT_RANGE,0.2939,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],6DGP.A,A,A,APO,RESOLVED,[],2f7e9c0fc25aa01c4fc579979e1adad647e7560ed72b9c30345a297b72765ac0,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,6DGQ,6DGQ_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.951128,0.951128,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,2,2.45,PASS_PROJECT_RANGE,0.2467,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],6DGQ.A,A,A,HOLO,RESOLVED,"[""GBV""]",12a1781ca3ff2c013b8420329d68aaed3c70f87969d7334691fd608d5c21f846,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,6DGR,6DGR_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.966165,0.966165,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,2,2.15,PASS_PROJECT_RANGE,0.2639,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],6DGR.A,A,A,HOLO,RESOLVED,"[""GDY""]",d652d1ae13510db5cd77a9868a9ae558e5ba310d93ab4dc1a1f1d78c6b8e4402,True,False,True,False,True
P37231,NR1C3,PPARγ,Nutritional sensors,6DH9,6DH9_1,1,"[""X-RAY DIFFRACTION""]",True,True,True,NEAR_COMPLETE_LBD,238,503,266,1.0,0.958647,0.958647,True,True,True,False,False,COORDINATE_DATA_AVAILABLE,2,2.7,PASS_PROJECT_RANGE,0.25,PASS_ALL_LE_0_30,HUMAN_OR_HUMAN_DERIVED,False,,True,[],6DH9.A,A,A,HOLO,RESOLVED,"[""GH1"", ""KNA""]",53e23ee75b8997081902a7ef33e3c860c58af84684fcde3854155ae06ab30f88,True,False,True,False,True
