uniprot_id,nr_code,common_name,group,pdb_id,polymer_entity_id,entity_id,entity_description,entity_sequence_length,label_asym_ids,auth_asym_ids,all_mapped_uniprot_accessions,mapping_contains_query_uniprot,mapping_status,source_organism_names,source_taxonomy_ids,experimental_methods,structure_determination_methodology,resolution_combined,r_work,r_free,deposit_date,initial_release_date,is_xray,is_cryo_em,is_nmr,is_other_experimental,has_resolution,has_r_free,source_includes_homo_sapiens_9606,is_current_pdb_entry,computed_reference_sequence_coverage_x,computed_entity_sequence_coverage_x,rcsb_reference_sequence_coverage_x,rcsb_entity_sequence_coverage_x,computed_reference_sequence_coverage_y,computed_entity_sequence_coverage_y,rcsb_reference_sequence_coverage_y,rcsb_entity_sequence_coverage_y,computed_reference_sequence_coverage,computed_entity_sequence_coverage,rcsb_reference_sequence_coverage,rcsb_entity_sequence_coverage
P37231,NR1C3,PPARγ,Nutritional sensors,6FZJ,6FZJ_1,1,Peroxisome proliferator-activated receptor gamma,275,"[""A"",""B""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.011],[0.175],[0.226],2018-03-14T00:00:00Z,2019-02-13T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6FZP,6FZP_1,1,Peroxisome proliferator-activated receptor gamma,275,"[""A""]","[""A""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.3],[0.219],[0.252],2018-03-15T00:00:00Z,2019-02-13T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6FZY,6FZY_1,1,Peroxisome proliferator-activated receptor gamma,279,"[""A"",""B""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[3.1],[0.195],[0.2348],2018-03-15T00:00:00Z,2019-02-13T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,0.985663,0.5445544554455446,0.985663082437276,0.544554,0.985663,0.5445544554455446,0.985663082437276,0.544554,0.985663,0.5445544554455446,0.985663082437276
P37231,NR1C3,PPARγ,Nutritional sensors,6ICJ,6ICJ_1,1,Peroxisome proliferator-activated receptor gamma,272,"[""A""]","[""A""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.483],[0.23],[0.282],2018-09-06T00:00:00Z,2019-09-11T00:00:00Z,True,False,False,False,True,True,True,True,0.538614,1.0,0.5386138613861386,1.0,0.538614,1.0,0.5386138613861386,1.0,0.538614,1.0,0.5386138613861386,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6IJR,6IJR_1,1,Peroxisome proliferator-activated receptor gamma,283,"[""A"",""C""]","[""A"",""C""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.85],[0.23601],[0.26601],2018-10-11T00:00:00Z,2019-10-16T00:00:00Z,True,False,False,False,True,True,True,True,0.560396,1.0,0.5603960396039604,1.0,0.560396,1.0,0.5603960396039604,1.0,0.560396,1.0,0.5603960396039604,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6IJS,6IJS_1,1,Peroxisome proliferator-activated receptor gamma,274,"[""A""]","[""A""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.15],[0.20372],[0.24113],2018-10-11T00:00:00Z,2019-10-16T00:00:00Z,True,False,False,False,True,True,True,True,0.542574,1.0,0.5425742574257426,1.0,0.542574,1.0,0.5425742574257426,1.0,0.542574,1.0,0.5425742574257426,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6ILQ,6ILQ_1,1,Peroxisome proliferator-activated receptor gamma,272,"[""A""]","[""A""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.408],[0.2157],[0.3035],2018-10-19T00:00:00Z,2019-09-11T00:00:00Z,True,False,False,False,True,True,True,True,0.538614,1.0,0.5386138613861386,1.0,0.538614,1.0,0.5386138613861386,1.0,0.538614,1.0,0.5386138613861386,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6IZM,6IZM_1,1,Peroxisome proliferator-activated receptor gamma,283,"[""A""]","[""A""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.8],[0.223],[0.248],2018-12-20T00:00:00Z,2019-03-27T00:00:00Z,True,False,False,False,True,True,True,True,0.538614,0.961131,0.5386138613861386,0.96113074204947,0.538614,0.961131,0.5386138613861386,0.96113074204947,0.538614,0.961131,0.5386138613861386,0.96113074204947
P37231,NR1C3,PPARγ,Nutritional sensors,6IZN,6IZN_1,1,Peroxisome proliferator-activated receptor gamma,283,"[""A""]","[""A""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.75],[0.236],[0.265],2018-12-20T00:00:00Z,2019-03-27T00:00:00Z,True,False,False,False,True,True,True,True,0.538614,0.961131,0.5386138613861386,0.96113074204947,0.538614,0.961131,0.5386138613861386,0.96113074204947,0.538614,0.961131,0.5386138613861386,0.96113074204947
P37231,NR1C3,PPARγ,Nutritional sensors,6JEY,6JEY_1,1,Peroxisome proliferator-activated receptor gamma,276,"[""A"",""B""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.2],[0.2348],[0.30971],2019-02-07T00:00:00Z,2020-02-12T00:00:00Z,True,False,False,False,True,True,True,True,0.542574,0.992754,0.5425742574257426,0.9927536231884058,0.542574,0.992754,0.5425742574257426,0.9927536231884058,0.542574,0.992754,0.5425742574257426,0.9927536231884058
P37231,NR1C3,PPARγ,Nutritional sensors,6JF0,6JF0_1,1,Peroxisome proliferator-activated receptor gamma,276,"[""A"",""B""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[3.4],[0.26695],[0.29561],2019-02-07T00:00:00Z,2020-02-12T00:00:00Z,True,False,False,False,True,True,True,True,0.542574,0.992754,0.5425742574257426,0.9927536231884058,0.542574,0.992754,0.5425742574257426,0.9927536231884058,0.542574,0.992754,0.5425742574257426,0.9927536231884058
P37231,NR1C3,PPARγ,Nutritional sensors,6JQ7,6JQ7_1,1,Peroxisome proliferator-activated receptor gamma,283,"[""A""]","[""A""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.55],[0.22026],[0.25652],2019-03-29T00:00:00Z,2019-10-16T00:00:00Z,True,False,False,False,True,True,True,True,0.560396,1.0,0.5603960396039604,1.0,0.560396,1.0,0.5603960396039604,1.0,0.560396,1.0,0.5603960396039604,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6K0T,6K0T_1,1,Peroxisome proliferator-activated receptor gamma,287,"[""A"",""C""]","[""A"",""C""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.84],[0.19212],[0.24425],2019-05-07T00:00:00Z,2019-10-30T00:00:00Z,True,False,False,False,True,True,True,True,0.560396,0.986063,0.5603960396039604,0.9860627177700348,0.560396,0.986063,0.5603960396039604,0.9860627177700348,0.560396,0.986063,0.5603960396039604,0.9860627177700348
P37231,NR1C3,PPARγ,Nutritional sensors,6KTM,6KTM_1,1,Peroxisome proliferator-activated receptor gamma,283,"[""A""]","[""A""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.7],[0.2166],[0.2575],2019-08-28T00:00:00Z,2020-02-05T00:00:00Z,True,False,False,False,True,True,True,True,0.560396,1.0,0.5603960396039604,1.0,0.560396,1.0,0.5603960396039604,1.0,0.560396,1.0,0.5603960396039604,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6KTN,6KTN_1,1,Peroxisome proliferator-activated receptor gamma,283,"[""A""]","[""A""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.752],[0.2205],[0.2563],2019-08-28T00:00:00Z,2020-02-05T00:00:00Z,True,False,False,False,True,True,True,True,0.560396,1.0,0.5603960396039604,1.0,0.560396,1.0,0.5603960396039604,1.0,0.560396,1.0,0.5603960396039604,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6L89,6L89_1,1,Peroxisome proliferator-activated receptor gamma,287,"[""A"",""B""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.1],[0.2286],[0.2693],2019-11-05T00:00:00Z,2020-09-16T00:00:00Z,True,False,False,False,True,True,True,True,0.560396,0.986063,0.5603960396039604,0.9860627177700348,0.560396,0.986063,0.5603960396039604,0.9860627177700348,0.560396,0.986063,0.5603960396039604,0.9860627177700348
P37231,NR1C3,PPARγ,Nutritional sensors,6L8B,6L8B_1,1,Peroxisome proliferator-activated receptor gamma,283,"[""A"",""B""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.102],[0.2181],[0.2675],2019-11-05T00:00:00Z,2020-09-16T00:00:00Z,True,False,False,False,True,True,True,True,0.560396,1.0,0.5603960396039604,1.0,0.560396,1.0,0.5603960396039604,1.0,0.560396,1.0,0.5603960396039604,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6MCZ,6MCZ_1,1,Peroxisome proliferator-activated receptor gamma,275,"[""A"",""B""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.1],[0.211],[0.259],2018-09-03T00:00:00Z,2019-01-09T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6MD0,6MD0_1,1,Peroxisome proliferator-activated receptor gamma,275,"[""A"",""B""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.95],[0.223],[0.273],2018-09-03T00:00:00Z,2019-01-09T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6MD1,6MD1_1,1,Peroxisome proliferator-activated receptor gamma,275,"[""A"",""B""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.2],[0.223],[0.266],2018-09-03T00:00:00Z,2019-01-09T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6MD2,6MD2_1,1,Peroxisome proliferator-activated receptor gamma,275,"[""A"",""B""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.2],[0.224],[0.261],2018-09-03T00:00:00Z,2019-01-09T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6MD4,6MD4_1,1,Peroxisome proliferator-activated receptor gamma,275,"[""A"",""B""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.24],[0.2403],[0.2817],2018-09-03T00:00:00Z,2019-01-09T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6MS7,6MS7_1,1,Peroxisome proliferator-activated receptor gamma,274,"[""A""]","[""A""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.43],[0.1856],[0.208],2018-10-16T00:00:00Z,2019-10-23T00:00:00Z,True,False,False,False,True,True,True,True,0.538614,0.992701,0.5386138613861386,0.9927007299270072,0.538614,0.992701,0.5386138613861386,0.9927007299270072,0.538614,0.992701,0.5386138613861386,0.9927007299270072
P37231,NR1C3,PPARγ,Nutritional sensors,6O67,6O67_1,1,Peroxisome proliferator-activated receptor gamma,275,"[""A"",""B""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.52],[0.187],[0.244],2019-03-05T00:00:00Z,2019-11-06T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6O68,6O68_1,1,Peroxisome proliferator-activated receptor gamma,275,"[""A"",""B""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.78],[0.2332],[0.2982],2019-03-05T00:00:00Z,2019-11-06T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6ONI,6ONI_1,1,Peroxisome proliferator-activated receptor gamma,275,"[""A""]","[""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.8],[0.2077],[0.2264],2019-04-22T00:00:00Z,2020-03-04T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6ONJ,6ONJ_1,1,Peroxisome proliferator-activated receptor gamma,275,"[""A""]","[""A""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.3],[0.212],[0.273],2019-04-22T00:00:00Z,2020-03-04T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6PDZ,6PDZ_1,1,Peroxisome proliferator-activated receptor gamma,275,"[""A"",""C""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.1],[0.191],[0.241],2019-06-19T00:00:00Z,2020-03-04T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6QJ5,6QJ5_1,1,Peroxisome proliferator-activated receptor gamma,304,"[""A"",""B""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.0],[0.2313],[0.2762],2019-01-22T00:00:00Z,2020-02-05T00:00:00Z,True,False,False,False,True,True,True,True,0.560396,0.930921,0.5603960396039604,0.930921052631579,0.560396,0.930921,0.5603960396039604,0.930921052631579,0.560396,0.930921,0.5603960396039604,0.930921052631579
P37231,NR1C3,PPARγ,Nutritional sensors,6T1S,6T1S_1,1,Peroxisome proliferator-activated receptor gamma,279,"[""A""]","[""A""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.65],[0.1709],[0.2044],2019-10-05T00:00:00Z,2021-04-14T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,0.985663,0.5445544554455446,0.985663082437276,0.544554,0.985663,0.5445544554455446,0.985663082437276,0.544554,0.985663,0.5445544554455446,0.985663082437276
P37231,NR1C3,PPARγ,Nutritional sensors,6T1V,6T1V_1,1,Peroxisome proliferator-activated receptor gamma,279,"[""A""]","[""A""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.21],[0.1662],[0.1955],2019-10-06T00:00:00Z,2021-04-14T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,0.985663,0.5445544554455446,0.985663082437276,0.544554,0.985663,0.5445544554455446,0.985663082437276,0.544554,0.985663,0.5445544554455446,0.985663082437276
P37231,NR1C3,PPARγ,Nutritional sensors,6T6B,6T6B_1,1,Peroxisome proliferator-activated receptor gamma,277,"[""A""]","[""A""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.8],[0.2324],[0.2714],2019-10-18T00:00:00Z,2019-12-11T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,0.99278,0.5445544554455446,0.9927797833935018,0.544554,0.99278,0.5445544554455446,0.9927797833935018,0.544554,0.99278,0.5445544554455446,0.9927797833935018
P37231,NR1C3,PPARγ,Nutritional sensors,6T9C,6T9C_1,1,Peroxisome proliferator-activated receptor gamma,304,"[""A"",""B""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.95],[0.2301],[0.2616],2019-10-27T00:00:00Z,2020-02-26T00:00:00Z,True,False,False,False,True,True,True,True,0.560396,0.930921,0.5603960396039604,0.930921052631579,0.560396,0.930921,0.5603960396039604,0.930921052631579,0.560396,0.930921,0.5603960396039604,0.930921052631579
P37231,NR1C3,PPARγ,Nutritional sensors,6TDC,6TDC_1,1,Peroxisome proliferator-activated receptor gamma,292,"[""A""]","[""A""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.328],[0.2007],[0.2387],2019-11-08T00:00:00Z,2020-11-18T00:00:00Z,True,False,False,False,True,True,True,True,0.536634,0.928082,0.5366336633663367,0.928082191780822,0.536634,0.928082,0.5366336633663367,0.928082191780822,0.536634,0.928082,0.5366336633663367,0.928082191780822
P37231,NR1C3,PPARγ,Nutritional sensors,6TSG,6TSG_1,1,Peroxisome proliferator-activated receptor gamma,277,"[""A""]","[""A""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.98],[0.2365],[0.2924],2019-12-20T00:00:00Z,2020-07-22T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,0.99278,0.5445544554455446,0.9927797833935018,0.544554,0.99278,0.5445544554455446,0.9927797833935018,0.544554,0.99278,0.5445544554455446,0.9927797833935018
P37231,NR1C3,PPARγ,Nutritional sensors,6VZL,6VZL_1,1,Peroxisome proliferator-activated receptor gamma,275,"[""A"",""B""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.07],[0.251],[0.2886],2020-02-28T00:00:00Z,2021-03-03T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6VZM,6VZM_1,1,Peroxisome proliferator-activated receptor gamma,275,"[""A"",""B""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.4],[0.2174],[0.2782],2020-02-28T00:00:00Z,2021-03-03T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6VZN,6VZN_1,1,Peroxisome proliferator-activated receptor gamma,275,"[""A"",""B""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.3],[0.2233],[0.2784],2020-02-28T00:00:00Z,2021-03-03T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6VZO,6VZO_1,1,Peroxisome proliferator-activated receptor gamma,275,"[""A"",""B""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.27],[0.2176],[0.2706],2020-02-28T00:00:00Z,2021-03-03T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0,0.544554,1.0,0.5445544554455446,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,6Y3U,6Y3U_1,1,Peroxisome proliferator-activated receptor gamma,277,"[""A""]","[""A""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.62],[0.206],[0.2536],2020-02-18T00:00:00Z,2020-04-22T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,0.99278,0.5445544554455446,0.9927797833935018,0.544554,0.99278,0.5445544554455446,0.9927797833935018,0.544554,0.99278,0.5445544554455446,0.9927797833935018
P37231,NR1C3,PPARγ,Nutritional sensors,6ZLY,6ZLY_1,1,Peroxisome proliferator-activated receptor gamma,300,"[""A"",""B""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.79],[0.2344],[0.2804],2020-07-01T00:00:00Z,2020-11-25T00:00:00Z,True,False,False,False,True,True,True,True,0.560396,0.943333,0.5603960396039604,0.9433333333333334,0.560396,0.943333,0.5603960396039604,0.9433333333333334,0.560396,0.943333,0.5603960396039604,0.9433333333333334
P37231,NR1C3,PPARγ,Nutritional sensors,7A7H,7A7H_1,1,Peroxisome proliferator-activated receptor gamma,277,"[""A""]","[""A""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.4],[0.2307],[0.2553],2020-08-28T00:00:00Z,2021-08-04T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,0.99278,0.5445544554455446,0.9927797833935018,0.544554,0.99278,0.5445544554455446,0.9927797833935018,0.544554,0.99278,0.5445544554455446,0.9927797833935018
P37231,NR1C3,PPARγ,Nutritional sensors,7AHJ,7AHJ_1,1,Peroxisome proliferator-activated receptor gamma,275,"[""A"",""B""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.1],[0.2002],[0.2366],2020-09-24T00:00:00Z,2020-10-14T00:00:00Z,True,False,False,False,True,True,True,True,0.542574,0.996364,0.5425742574257426,0.9963636363636365,0.542574,0.996364,0.5425742574257426,0.9963636363636365,0.542574,0.996364,0.5425742574257426,0.9963636363636365
P37231,NR1C3,PPARγ,Nutritional sensors,7AWC,7AWC_1,1,Peroxisome proliferator-activated receptor gamma,277,"[""A""]","[""A""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.74],[0.1738],[0.2041],2020-11-06T00:00:00Z,2020-11-25T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,0.99278,0.5445544554455446,0.9927797833935018,0.544554,0.99278,0.5445544554455446,0.9927797833935018,0.544554,0.99278,0.5445544554455446,0.9927797833935018
P37231,NR1C3,PPARγ,Nutritional sensors,7AWD,7AWD_1,1,Peroxisome proliferator-activated receptor gamma,277,"[""A""]","[""A""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.93],[0.1887],[0.2302],2020-11-06T00:00:00Z,2020-11-25T00:00:00Z,True,False,False,False,True,True,True,True,0.544554,0.99278,0.5445544554455446,0.9927797833935018,0.544554,0.99278,0.5445544554455446,0.9927797833935018,0.544554,0.99278,0.5445544554455446,0.9927797833935018
P37231,NR1C3,PPARγ,Nutritional sensors,7CXE,7CXE_1,1,Peroxisome proliferator-activated receptor gamma,283,"[""A"",""B""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.5],[0.2156],[0.2645],2020-09-01T00:00:00Z,2021-09-01T00:00:00Z,True,False,False,False,True,True,True,True,0.560396,1.0,0.5603960396039604,1.0,0.560396,1.0,0.5603960396039604,1.0,0.560396,1.0,0.5603960396039604,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,7CXF,7CXF_1,1,Peroxisome proliferator-activated receptor gamma,283,"[""A""]","[""A""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.35],[0.2292],[0.2693],2020-09-01T00:00:00Z,2021-09-01T00:00:00Z,True,False,False,False,True,True,True,True,0.560396,1.0,0.5603960396039604,1.0,0.560396,1.0,0.5603960396039604,1.0,0.560396,1.0,0.5603960396039604,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,7CXG,7CXG_1,1,Peroxisome proliferator-activated receptor gamma,283,"[""A"",""B""]","[""A"",""B""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[1.88],[0.1866],[0.2308],2020-09-01T00:00:00Z,2021-09-01T00:00:00Z,True,False,False,False,True,True,True,True,0.560396,1.0,0.5603960396039604,1.0,0.560396,1.0,0.5603960396039604,1.0,0.560396,1.0,0.5603960396039604,1.0
P37231,NR1C3,PPARγ,Nutritional sensors,7CXH,7CXH_1,1,Peroxisome proliferator-activated receptor gamma,283,"[""A""]","[""A""]","[""P37231""]",True,CONFIRMED,"[""Homo sapiens""]",[9606],"[""X-RAY DIFFRACTION""]",experimental,[2.3],[0.212],[0.257],2020-09-01T00:00:00Z,2021-09-01T00:00:00Z,True,False,False,False,True,True,True,True,0.560396,1.0,0.5603960396039604,1.0,0.560396,1.0,0.5603960396039604,1.0,0.560396,1.0,0.5603960396039604,1.0
