uniprot_id,nr_code,common_name,group,pdb_id,polymer_entity_id,entity_id,stage3b_coordinate_selected,representative_instance_id,label_asym_id,auth_asym_id,experimental_methods,resolution,r_free,standardized_lbd_start,standardized_lbd_end,standardized_lbd_length,positive_occupancy_lbd_coverage,bfactor_usable_lbd_coverage,completeness_ge_090,completeness_ge_095,completeness_ge_099,completeness_ge_080,completeness_eq_100,identity_class,fusion_or_chimera,primary_method_pass,primary_completeness_pass,primary_resolution_pass,primary_rfree_pass,primary_identity_pass,primary_selection_status,primary_exclusion_reasons_json,in_primary_set,in_completeness_95_sensitivity,in_completeness_99_sensitivity,in_completeness_80_sensitivity,in_ultrahigh_resolution_sensitivity,in_no_fusion_sensitivity,selection_policy_version
P37231,NR1C3,PPARγ,Nutritional sensors,6DHA,6DHA_1,1,True,6DHA.B,B,B,"[""X-RAY DIFFRACTION""]",1.88,0.255,238,503,266,0.973684,0.973684,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6E5A,6E5A_1,1,True,6E5A.A,A,A,"[""X-RAY DIFFRACTION""]",2.4,0.2677,238,503,266,0.951128,0.951128,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6ENQ,6ENQ_1,1,True,6ENQ.A,A,A,"[""X-RAY DIFFRACTION""]",2.2,0.2714,238,503,266,0.93985,0.93985,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,False,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6F2L,6F2L_1,1,True,6F2L.A,A,A,"[""X-RAY DIFFRACTION""]",2.1,0.3022,238,503,266,0.962406,0.962406,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,False,True,EXCLUDED_PRIMARY,"[""RFREE_GT_0_30""]",False,False,False,False,False,False,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6FZF,6FZF_1,1,True,6FZF.A,A,A,"[""X-RAY DIFFRACTION""]",1.95,0.1944,238,503,266,1.0,1.0,True,True,True,True,True,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,True,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6FZG,6FZG_1,1,True,6FZG.A,A,A,"[""X-RAY DIFFRACTION""]",2.1,0.2084,238,503,266,1.0,1.0,True,True,True,True,True,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,True,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6FZJ,6FZJ_1,1,True,6FZJ.A,A,A,"[""X-RAY DIFFRACTION""]",2.011,0.226,238,503,266,0.992481,0.992481,True,True,True,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,True,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6FZP,6FZP_1,1,True,6FZP.A,A,A,"[""X-RAY DIFFRACTION""]",2.3,0.252,238,503,266,0.951128,0.951128,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6FZY,6FZY_1,1,True,6FZY.A,A,A,"[""X-RAY DIFFRACTION""]",3.1,0.2348,238,503,266,0.977444,0.977444,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6ICJ,6ICJ_1,1,True,6ICJ.A,A,A,"[""X-RAY DIFFRACTION""]",2.483,0.282,238,503,266,0.93609,0.93609,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,False,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6IJR,6IJR_1,1,True,6IJR.A,A,A,"[""X-RAY DIFFRACTION""]",2.85,0.26601,238,503,266,1.0,1.0,True,True,True,True,True,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,True,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6IJS,6IJS_1,1,True,6IJS.A,A,A,"[""X-RAY DIFFRACTION""]",2.15,0.24113,238,503,266,0.958647,0.958647,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6ILQ,6ILQ_1,1,True,6ILQ.A,A,A,"[""X-RAY DIFFRACTION""]",2.408,0.3035,238,503,266,0.913534,0.913534,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,False,True,EXCLUDED_PRIMARY,"[""RFREE_GT_0_30""]",False,False,False,False,False,False,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6IZM,6IZM_1,1,True,6IZM.A,A,A,"[""X-RAY DIFFRACTION""]",1.8,0.248,238,503,266,0.981203,0.981203,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6IZN,6IZN_1,1,True,6IZN.A,A,A,"[""X-RAY DIFFRACTION""]",1.75,0.265,238,503,266,0.977444,0.977444,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,False,True,True,EXCLUDED_PRIMARY,"[""RESOLUTION_LT_1_8""]",False,False,False,False,True,False,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6JEY,6JEY_1,1,True,6JEY.A,A,A,"[""X-RAY DIFFRACTION""]",2.2,0.30971,238,503,266,0.954887,0.954887,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,False,True,EXCLUDED_PRIMARY,"[""RFREE_GT_0_30""]",False,False,False,False,False,False,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6JF0,6JF0_1,1,True,6JF0.A,A,A,"[""X-RAY DIFFRACTION""]",3.4,0.29561,238,503,266,0.954887,0.954887,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6JQ7,6JQ7_1,1,True,6JQ7.A,A,A,"[""X-RAY DIFFRACTION""]",2.55,0.25652,238,503,266,0.958647,0.958647,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6K0T,6K0T_1,1,True,6K0T.C,C,C,"[""X-RAY DIFFRACTION""]",1.84,0.24425,238,503,266,0.981203,0.981203,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6KTM,6KTM_1,1,True,6KTM.A,A,A,"[""X-RAY DIFFRACTION""]",2.7,0.2575,238,503,266,0.954887,0.954887,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6KTN,6KTN_1,1,True,6KTN.A,A,A,"[""X-RAY DIFFRACTION""]",2.752,0.2563,238,503,266,0.969925,0.969925,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6L89,6L89_1,1,True,6L89.A,A,A,"[""X-RAY DIFFRACTION""]",2.1,0.2693,238,503,266,0.958647,0.958647,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6L8B,6L8B_1,1,True,6L8B.B,B,B,"[""X-RAY DIFFRACTION""]",2.102,0.2675,238,503,266,0.969925,0.969925,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6MCZ,6MCZ_1,1,True,6MCZ.B,B,B,"[""X-RAY DIFFRACTION""]",2.1,0.259,238,503,266,0.954887,0.954887,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6MD0,6MD0_1,1,True,6MD0.B,B,B,"[""X-RAY DIFFRACTION""]",1.95,0.273,238,503,266,0.954887,0.954887,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6MD1,6MD1_1,1,True,6MD1.A,A,A,"[""X-RAY DIFFRACTION""]",2.2,0.266,238,503,266,0.954887,0.954887,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6MD2,6MD2_1,1,True,6MD2.B,B,B,"[""X-RAY DIFFRACTION""]",2.2,0.261,238,503,266,0.954887,0.954887,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6MD4,6MD4_1,1,True,6MD4.A,A,A,"[""X-RAY DIFFRACTION""]",2.24,0.2817,238,503,266,0.958647,0.958647,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6MS7,6MS7_1,1,True,6MS7.A,A,A,"[""X-RAY DIFFRACTION""]",1.43,0.208,238,503,266,0.973684,0.973684,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,False,True,True,EXCLUDED_PRIMARY,"[""RESOLUTION_LT_1_8""]",False,False,False,False,True,False,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6O67,6O67_1,1,True,6O67.A,A,A,"[""X-RAY DIFFRACTION""]",2.52,0.244,238,503,266,0.954887,0.954887,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6O68,6O68_1,1,True,6O68.A,A,A,"[""X-RAY DIFFRACTION""]",2.78,0.2982,238,503,266,0.966165,0.966165,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6ONI,6ONI_1,1,True,6ONI.A,A,B,"[""X-RAY DIFFRACTION""]",1.8,0.2264,238,503,266,0.947368,0.947368,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,False,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6ONJ,6ONJ_1,1,True,6ONJ.A,A,A,"[""X-RAY DIFFRACTION""]",2.3,0.273,238,503,266,0.951128,0.951128,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6PDZ,6PDZ_1,1,True,6PDZ.A,A,B,"[""X-RAY DIFFRACTION""]",2.1,0.241,238,503,266,0.951128,0.951128,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6QJ5,6QJ5_1,1,True,6QJ5.A,A,A,"[""X-RAY DIFFRACTION""]",2.0,0.2762,238,503,266,0.932331,0.932331,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,False,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6T1S,6T1S_1,1,True,6T1S.A,A,A,"[""X-RAY DIFFRACTION""]",1.65,0.2044,238,503,266,0.992481,0.992481,True,True,True,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,False,True,True,EXCLUDED_PRIMARY,"[""RESOLUTION_LT_1_8""]",False,False,False,False,True,False,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6T1V,6T1V_1,1,True,6T1V.A,A,A,"[""X-RAY DIFFRACTION""]",2.21,0.1955,238,503,266,1.0,1.0,True,True,True,True,True,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,True,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6T6B,6T6B_1,1,True,6T6B.A,A,A,"[""X-RAY DIFFRACTION""]",2.8,0.2714,238,503,266,0.943609,0.943609,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,False,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6T9C,6T9C_1,1,True,6T9C.A,A,A,"[""X-RAY DIFFRACTION""]",1.95,0.2616,238,503,266,0.932331,0.932331,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,False,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6TDC,6TDC_1,1,True,6TDC.A,A,A,"[""X-RAY DIFFRACTION""]",2.328,0.2387,238,503,266,0.947368,0.947368,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,False,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6TSG,6TSG_1,1,True,6TSG.A,A,A,"[""X-RAY DIFFRACTION""]",2.98,0.2924,238,503,266,0.943609,0.943609,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,False,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6VZL,6VZL_1,1,True,6VZL.A,A,A,"[""X-RAY DIFFRACTION""]",2.07,0.2886,238,503,266,0.93985,0.93985,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,False,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6VZM,6VZM_1,1,True,6VZM.B,B,B,"[""X-RAY DIFFRACTION""]",2.4,0.2782,238,503,266,0.947368,0.947368,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,False,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6VZN,6VZN_1,1,True,6VZN.A,A,A,"[""X-RAY DIFFRACTION""]",2.3,0.2784,238,503,266,0.943609,0.943609,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,False,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6VZO,6VZO_1,1,True,6VZO.A,A,A,"[""X-RAY DIFFRACTION""]",2.27,0.2706,238,503,266,0.962406,0.962406,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6Y3U,6Y3U_1,1,True,6Y3U.A,A,A,"[""X-RAY DIFFRACTION""]",2.62,0.2536,238,503,266,0.943609,0.943609,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,False,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,6ZLY,6ZLY_1,1,True,6ZLY.A,A,A,"[""X-RAY DIFFRACTION""]",1.79,0.2804,238,503,266,0.93609,0.93609,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,False,True,True,EXCLUDED_PRIMARY,"[""RESOLUTION_LT_1_8""]",False,False,False,False,True,False,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7A7H,7A7H_1,1,True,7A7H.A,A,A,"[""X-RAY DIFFRACTION""]",2.4,0.2553,238,503,266,0.932331,0.932331,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,False,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7AHJ,7AHJ_1,1,True,7AHJ.B,B,B,"[""X-RAY DIFFRACTION""]",2.1,0.2366,238,503,266,0.969925,0.969925,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7AWC,7AWC_1,1,True,7AWC.A,A,A,"[""X-RAY DIFFRACTION""]",1.74,0.2041,238,503,266,0.977444,0.977444,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,False,True,True,EXCLUDED_PRIMARY,"[""RESOLUTION_LT_1_8""]",False,False,False,False,True,False,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7AWD,7AWD_1,1,True,7AWD.A,A,A,"[""X-RAY DIFFRACTION""]",1.93,0.2302,238,503,266,0.984962,0.984962,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7CXE,7CXE_1,1,True,7CXE.A,A,A,"[""X-RAY DIFFRACTION""]",2.5,0.2645,238,503,266,0.958647,0.958647,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7CXF,7CXF_1,1,True,7CXF.A,A,A,"[""X-RAY DIFFRACTION""]",2.35,0.2693,238,503,266,1.0,1.0,True,True,True,True,True,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,True,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7CXG,7CXG_1,1,True,7CXG.B,B,B,"[""X-RAY DIFFRACTION""]",1.88,0.2308,238,503,266,0.981203,0.981203,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7CXH,7CXH_1,1,True,7CXH.A,A,A,"[""X-RAY DIFFRACTION""]",2.3,0.257,238,503,266,1.0,1.0,True,True,True,True,True,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,True,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7CXI,7CXI_1,1,True,7CXI.A,A,A,"[""X-RAY DIFFRACTION""]",2.3,0.2761,238,503,266,0.962406,0.962406,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7CXJ,7CXJ_1,1,True,7CXJ.A,A,A,"[""X-RAY DIFFRACTION""]",2.65,0.2753,238,503,266,0.958647,0.958647,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7CXK,7CXK_1,1,True,7CXK.A,A,A,"[""X-RAY DIFFRACTION""]",2.2,0.2636,238,503,266,0.966165,0.966165,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7CXL,7CXL_1,1,True,7CXL.A,A,A,"[""X-RAY DIFFRACTION""]",2.7,0.255,238,503,266,0.966165,0.966165,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7E0A,7E0A_1,1,True,7E0A.A,A,A,"[""X-RAY DIFFRACTION""]",1.771,0.2205,238,503,266,0.969925,0.969925,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,False,True,True,EXCLUDED_PRIMARY,"[""RESOLUTION_LT_1_8""]",False,False,False,False,True,False,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7E2O,7E2O_1,1,True,7E2O.A,A,A,"[""X-RAY DIFFRACTION""]",3.2,0.3133,238,503,266,0.943609,0.943609,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,False,True,EXCLUDED_PRIMARY,"[""RFREE_GT_0_30""]",False,False,False,False,False,False,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7EFQ,7EFQ_1,1,True,7EFQ.A,A,A,"[""X-RAY DIFFRACTION""]",2.3,0.2644,238,503,266,0.951128,0.951128,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7JQG,7JQG_1,1,True,7JQG.A,A,A,"[""X-RAY DIFFRACTION""]",2.15,0.27,238,503,266,0.928571,0.928571,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,False,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7LOT,7LOT_1,1,True,7LOT.A,A,A,"[""X-RAY DIFFRACTION""]",2.29,0.2592,238,503,266,0.954887,0.954887,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7P4E,7P4E_1,1,True,7P4E.A,A,A,"[""X-RAY DIFFRACTION""]",2.4,0.2684,238,503,266,0.932331,0.932331,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,False,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7QB1,7QB1_1,1,True,7QB1.B,B,BBB,"[""X-RAY DIFFRACTION""]",2.2,0.2494,238,503,266,0.962406,0.962406,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7RLE,7RLE_1,1,True,7RLE.C,C,C,"[""X-RAY DIFFRACTION""]",2.5,0.2749,238,503,266,0.969925,0.969925,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7SQA,7SQA_1,1,True,7SQA.A,A,A,"[""X-RAY DIFFRACTION""]",2.499,0.2855,238,503,266,0.93609,0.93609,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,False,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7SQB,7SQB_1,1,True,7SQB.A,A,A,"[""X-RAY DIFFRACTION""]",2.6,0.2608,238,503,266,1.0,1.0,True,True,True,True,True,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,True,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7WGO,7WGO_1,1,True,7WGO.A,A,A,"[""X-RAY DIFFRACTION""]",2.36,0.2253,238,503,266,1.0,1.0,True,True,True,True,True,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,True,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7WGP,7WGP_1,1,True,7WGP.A,A,A,"[""X-RAY DIFFRACTION""]",2.53,0.2686,238,503,266,0.973684,0.973684,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7WGQ,7WGQ_1,1,True,7WGQ.A,A,A,"[""X-RAY DIFFRACTION""]",2.43,0.2518,238,503,266,1.0,1.0,True,True,True,True,True,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,True,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,7WOX,7WOX_1,1,True,7WOX.A,A,A,"[""X-RAY DIFFRACTION""]",3.2,0.2733,238,503,266,0.958647,0.958647,True,True,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,True,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,8ADF,8ADF_1,1,True,8ADF.A,A,A,"[""X-RAY DIFFRACTION""]",2.13,0.2569,238,503,266,0.93609,0.93609,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,False,False,True,False,True,final-structure-selection-v1
P37231,NR1C3,PPARγ,Nutritional sensors,8AQM,8AQM_1,1,True,8AQM.B,B,B,"[""X-RAY DIFFRACTION""]",2.3,0.2512,238,503,266,0.928571,0.928571,True,False,False,True,False,HUMAN_OR_HUMAN_DERIVED,False,True,True,True,True,True,SELECTED_PRIMARY,[],True,False,False,True,False,True,final-structure-selection-v1
