uniprot_id,nr_code,common_name,group,pdb_id,polymer_entity_id,entity_id,lbd_start,lbd_end,lbd_length,lbd_definition,lbd_coordinate_system,mapped_reference_residues_total,mapped_lbd_residues,lbd_mapping_coverage,mapped_non_lbd_residues,mapping_overlaps_lbd,mapping_fully_spans_lbd_reference_interval,mapped_dbd_residues,dbd_mapping_coverage,mapping_overlaps_dbd,lbd_mapping_category,alignment_regions_json,mapping_status,mapping_notes
P51449,NR1F3,RORγ,Nutritional sensors,5UHI,5UHI_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":16,""target_end"":258}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,5VB3,5VB3_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,248,239,0.995833,9,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":260,""query_end"":507,""target_begin"":17,""target_end"":264}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,5VB5,5VB5_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,248,239,0.995833,9,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":260,""query_end"":507,""target_begin"":17,""target_end"":264}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,5VB6,5VB6_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,248,239,0.995833,9,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":260,""query_end"":507,""target_begin"":17,""target_end"":264}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,5VB7,5VB7_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,248,239,0.995833,9,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":260,""query_end"":507,""target_begin"":17,""target_end"":264}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,5VQK,5VQK_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,248,239,0.995833,9,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":260,""query_end"":507,""target_begin"":17,""target_end"":264}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,5VQL,5VQL_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,248,239,0.995833,9,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":260,""query_end"":507,""target_begin"":17,""target_end"":264}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,5W4R,5W4R_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,217,213,0.8875,4,True,False,0,0.0,False,SUBSTANTIAL_LBD,"[{""query_begin"":265,""query_end"":481,""target_begin"":1,""target_end"":217}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,5W4V,5W4V_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,210,207,0.8625,3,True,False,0,0.0,False,SUBSTANTIAL_LBD,"[{""query_begin"":266,""query_end"":475,""target_begin"":1,""target_end"":210}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,5X8Q,5X8Q_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,258,240,1.0,18,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":261,""query_end"":518,""target_begin"":1,""target_end"":258}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,5YP5,5YP5_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":1,""target_end"":243}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,5YP6,5YP6_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":1,""target_end"":243}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,5ZA1,5ZA1_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,230,226,0.941667,4,True,False,0,0.0,False,SUBSTANTIAL_LBD,"[{""query_begin"":265,""query_end"":494,""target_begin"":5,""target_end"":234}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6A22,6A22_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,258,240,1.0,18,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":261,""query_end"":518,""target_begin"":1,""target_end"":258}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6B30,6B30_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,215,211,0.879167,4,True,False,0,0.0,False,SUBSTANTIAL_LBD,"[{""query_begin"":265,""query_end"":479,""target_begin"":1,""target_end"":215}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6B31,6B31_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,228,224,0.933333,4,True,False,0,0.0,False,SUBSTANTIAL_LBD,"[{""query_begin"":265,""query_end"":492,""target_begin"":1,""target_end"":228}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6B33,6B33_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,218,214,0.891667,4,True,False,0,0.0,False,SUBSTANTIAL_LBD,"[{""query_begin"":265,""query_end"":482,""target_begin"":1,""target_end"":218}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6BN6,6BN6_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,244,240,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":508,""target_begin"":22,""target_end"":265}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6BR2,6BR2_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,215,211,0.879167,4,True,False,0,0.0,False,SUBSTANTIAL_LBD,"[{""query_begin"":265,""query_end"":479,""target_begin"":1,""target_end"":215}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6BR3,6BR3_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,216,212,0.883333,4,True,False,0,0.0,False,SUBSTANTIAL_LBD,"[{""query_begin"":265,""query_end"":480,""target_begin"":1,""target_end"":216}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6CN5,6CN5_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,260,240,1.0,20,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":259,""query_end"":518,""target_begin"":3,""target_end"":262}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6CN6,6CN6_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,259,240,1.0,19,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":259,""query_end"":517,""target_begin"":1,""target_end"":259}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6CVH,6CVH_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,225,221,0.920833,4,True,False,0,0.0,False,SUBSTANTIAL_LBD,"[{""query_begin"":265,""query_end"":489,""target_begin"":1,""target_end"":225}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6E3E,6E3E_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,217,213,0.8875,4,True,False,0,0.0,False,SUBSTANTIAL_LBD,"[{""query_begin"":265,""query_end"":481,""target_begin"":1,""target_end"":217}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6E3G,6E3G_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,245,239,0.995833,6,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":263,""query_end"":507,""target_begin"":1,""target_end"":245}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6ESN,6ESN_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":23,""target_end"":265}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6FGQ,6FGQ_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":23,""target_end"":265}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6FZU,6FZU_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,256,240,1.0,16,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":263,""query_end"":518,""target_begin"":2,""target_end"":257}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6G05,6G05_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,256,240,1.0,16,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":263,""query_end"":518,""target_begin"":2,""target_end"":257}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6G07,6G07_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,256,240,1.0,16,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":263,""query_end"":518,""target_begin"":2,""target_end"":257}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6IVX,6IVX_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,258,240,1.0,18,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":261,""query_end"":518,""target_begin"":1,""target_end"":258}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6J1L,6J1L_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,246,239,0.995833,7,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":262,""query_end"":507,""target_begin"":22,""target_end"":267}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6J3N,6J3N_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,245,240,1.0,5,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":509,""target_begin"":2,""target_end"":246}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6LO9,6LO9_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,248,239,0.995833,9,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":260,""query_end"":507,""target_begin"":13,""target_end"":260}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6LOA,6LOA_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,248,239,0.995833,9,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":260,""query_end"":507,""target_begin"":13,""target_end"":260}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6LOB,6LOB_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,248,239,0.995833,9,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":260,""query_end"":507,""target_begin"":13,""target_end"":260}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6LOC,6LOC_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,248,239,0.995833,9,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":260,""query_end"":507,""target_begin"":13,""target_end"":260}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6NAD,6NAD_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":1,""target_end"":243}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6NWS,6NWS_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":1,""target_end"":243}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6NWT,6NWT_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":1,""target_end"":243}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6NWU,6NWU_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":1,""target_end"":243}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6O3Z,6O3Z_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,250,240,1.0,10,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":259,""query_end"":508,""target_begin"":5,""target_end"":254}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6O98,6O98_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,244,240,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":508,""target_begin"":22,""target_end"":265}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6P9F,6P9F_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,244,240,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":508,""target_begin"":22,""target_end"":265}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6Q2W,6Q2W_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,221,219,0.9125,2,True,False,0,0.0,False,SUBSTANTIAL_LBD,"[{""query_begin"":267,""query_end"":487,""target_begin"":1,""target_end"":221}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6Q6M,6Q6M_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,237,231,0.9625,6,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":263,""query_end"":499,""target_begin"":2,""target_end"":238}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6Q6O,6Q6O_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,237,231,0.9625,6,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":263,""query_end"":499,""target_begin"":2,""target_end"":238}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6Q7A,6Q7A_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,237,231,0.9625,6,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":263,""query_end"":499,""target_begin"":2,""target_end"":238}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6Q7H,6Q7H_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,237,231,0.9625,6,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":263,""query_end"":499,""target_begin"":2,""target_end"":238}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6R7A,6R7A_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":23,""target_end"":265}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6R7J,6R7J_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":23,""target_end"":265}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6R7K,6R7K_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":23,""target_end"":265}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6SAL,6SAL_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":1,""target_end"":243}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6SLZ,6SLZ_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,247,239,0.995833,8,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":261,""query_end"":507,""target_begin"":1,""target_end"":247}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6T4G,6T4G_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":21,""target_end"":263}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6T4I,6T4I_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":21,""target_end"":263}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6T4J,6T4J_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":21,""target_end"":263}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6T4K,6T4K_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":21,""target_end"":263}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6T4T,6T4T_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,241,239,0.995833,2,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":267,""query_end"":507,""target_begin"":1,""target_end"":241}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6T4U,6T4U_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,240,239,0.995833,1,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":268,""query_end"":507,""target_begin"":1,""target_end"":240}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6T4W,6T4W_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,240,239,0.995833,1,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":268,""query_end"":507,""target_begin"":1,""target_end"":240}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6T4X,6T4X_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":21,""target_end"":263}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6T4Y,6T4Y_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":21,""target_end"":263}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6T50,6T50_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":21,""target_end"":263}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6TLM,6TLM_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":21,""target_end"":263}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6TLQ,6TLQ_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":21,""target_end"":263}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6TLT,6TLT_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":21,""target_end"":263}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6U25,6U25_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,244,240,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":508,""target_begin"":22,""target_end"":265}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6UCG,6UCG_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,241,239,0.995833,2,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":267,""query_end"":507,""target_begin"":1,""target_end"":241}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6VQF,6VQF_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,244,240,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":508,""target_begin"":22,""target_end"":265}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6VSW,6VSW_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,232,224,0.933333,8,True,False,0,0.0,False,SUBSTANTIAL_LBD,"[{""query_begin"":261,""query_end"":492,""target_begin"":1,""target_end"":232}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6W9H,6W9H_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,244,240,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":508,""target_begin"":22,""target_end"":265}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6W9I,6W9I_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,244,240,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":508,""target_begin"":22,""target_end"":265}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6XAE,6XAE_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,244,240,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":508,""target_begin"":22,""target_end"":265}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,6XFV,6XFV_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,244,240,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":508,""target_begin"":22,""target_end"":265}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,7E3M,7E3M_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,243,239,0.995833,4,True,False,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":507,""target_begin"":1,""target_end"":243}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,7JH2,7JH2_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,244,240,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":508,""target_begin"":22,""target_end"":265}]",PASS,
P51449,NR1F3,RORγ,Nutritional sensors,7JTM,7JTM_1,1,269,508,240,UNIPROT_PROSITE_NR_LBD,UNIPROT_CANONICAL_1_BASED_INCLUSIVE,244,240,1.0,4,True,True,0,0.0,False,NEAR_COMPLETE_LBD,"[{""query_begin"":265,""query_end"":508,""target_begin"":22,""target_end"":265}]",PASS,
