uniprot_id,nr_code,common_name,pdb_id,polymer_entity_id,instance_count,min_coverage,max_coverage,median_coverage,coverage_range,count_ge_100pct,count_ge_99pct,count_ge_95pct,count_ge_90pct,count_ge_80pct,flag
P37231,NR1C3,PPARγ,6QJ5,6QJ5_1,2,0.921053,0.932331,0.9266920000000001,0.01127800000000001,0,0,0,2,2,
P37231,NR1C3,PPARγ,6T9C,6T9C_1,2,0.921053,0.932331,0.9266920000000001,0.01127800000000001,0,0,0,2,2,
P37231,NR1C3,PPARγ,6VZL,6VZL_1,2,0.917293,0.93985,0.9285715,0.022556999999999938,0,0,0,2,2,
P37231,NR1C3,PPARγ,6VZM,6VZM_1,2,0.93985,0.947368,0.9436089999999999,0.007518000000000025,0,0,0,2,2,
P37231,NR1C3,PPARγ,6VZN,6VZN_1,2,0.932331,0.943609,0.93797,0.01127800000000001,0,0,0,2,2,
P37231,NR1C3,PPARγ,6VZO,6VZO_1,2,0.943609,0.962406,0.9530075,0.018796999999999953,0,0,1,2,2,
P37231,NR1C3,PPARγ,6ZLY,6ZLY_1,2,0.906015,0.93609,0.9210525,0.030074999999999963,0,0,0,2,2,
P37231,NR1C3,PPARγ,7AHJ,7AHJ_1,2,0.943609,0.969925,0.956767,0.026316000000000006,0,0,1,2,2,
P37231,NR1C3,PPARγ,7CXE,7CXE_1,2,0.947368,0.958647,0.9530075,0.011279000000000039,0,0,1,2,2,
P37231,NR1C3,PPARγ,7CXG,7CXG_1,2,0.969925,0.981203,0.9755640000000001,0.01127800000000001,0,0,2,2,2,
P37231,NR1C3,PPARγ,7E2O,7E2O_1,2,0.913534,0.943609,0.9285715,0.030075000000000074,0,0,0,2,2,
P37231,NR1C3,PPARγ,7EFQ,7EFQ_1,2,0.947368,0.951128,0.949248,0.0037599999999999856,0,0,1,2,2,
P37231,NR1C3,PPARγ,7JQG,7JQG_1,2,0.924812,0.928571,0.9266915,0.003759000000000068,0,0,0,2,2,
P37231,NR1C3,PPARγ,7LOT,7LOT_1,2,0.943609,0.954887,0.9492480000000001,0.01127800000000001,0,0,1,2,2,
P37231,NR1C3,PPARγ,7QB1,7QB1_1,2,0.958647,0.962406,0.9605265000000001,0.003758999999999957,0,0,2,2,2,
P37231,NR1C3,PPARγ,7RLE,7RLE_1,2,0.966165,0.969925,0.968045,0.0037599999999999856,0,0,2,2,2,
P37231,NR1C3,PPARγ,7SQA,7SQA_1,2,0.932331,0.93609,0.9342105,0.003758999999999957,0,0,0,2,2,
P37231,NR1C3,PPARγ,7WOX,7WOX_1,2,0.924812,0.958647,0.9417295,0.03383500000000006,0,0,1,2,2,
P37231,NR1C3,PPARγ,8ADF,8ADF_1,2,0.845865,0.93609,0.8909775,0.090225,0,0,0,1,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P37231,NR1C3,PPARγ,8AQM,8AQM_1,2,0.921053,0.928571,0.924812,0.007518000000000025,0,0,0,2,2,
P37231,NR1C3,PPARγ,8AQN,8AQN_1,2,0.932331,1.0,0.9661655,0.06766899999999998,1,1,1,2,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P37231,NR1C3,PPARγ,8B8W,8B8W_1,2,0.890977,0.93985,0.9154135,0.048872999999999944,0,0,0,1,2,
P37231,NR1C3,PPARγ,8B8X,8B8X_1,2,0.921053,0.973684,0.9473685000000001,0.05263099999999998,0,0,1,2,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P37231,NR1C3,PPARγ,8B8Y,8B8Y_1,2,0.887218,0.921053,0.9041355,0.03383500000000006,0,0,0,1,2,
P37231,NR1C3,PPARγ,8B8Z,8B8Z_1,2,0.887218,0.951128,0.919173,0.06391000000000002,0,0,1,1,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P37231,NR1C3,PPARγ,8B90,8B90_1,2,0.853383,0.93985,0.8966164999999999,0.08646699999999996,0,0,0,1,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P37231,NR1C3,PPARγ,8B91,8B91_1,2,0.879699,0.947368,0.9135335,0.06766899999999998,0,0,0,1,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P37231,NR1C3,PPARγ,8B92,8B92_1,2,0.87218,0.917293,0.8947365,0.04511300000000007,0,0,0,1,2,
P37231,NR1C3,PPARγ,8B93,8B93_1,2,0.883459,0.902256,0.8928575,0.018796999999999953,0,0,0,1,2,
P37231,NR1C3,PPARγ,8B94,8B94_1,2,0.87594,0.943609,0.9097745,0.06766899999999998,0,0,0,1,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P37231,NR1C3,PPARγ,8B95,8B95_1,2,0.87218,0.943609,0.9078945,0.07142900000000008,0,0,0,1,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P37231,NR1C3,PPARγ,8BF2,8BF2_1,2,0.954887,0.966165,0.960526,0.01127800000000001,0,0,2,2,2,
P37231,NR1C3,PPARγ,8BFF,8BFF_1,3,0.93985,0.93985,0.93985,0.0,0,0,0,3,3,
P37231,NR1C3,PPARγ,8C0C,8C0C_1,2,0.845865,0.93609,0.8909775,0.090225,0,0,0,1,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P37231,NR1C3,PPARγ,8CPH,8CPH_1,2,0.909774,1.0,0.954887,0.09022600000000003,1,1,1,2,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P37231,NR1C3,PPARγ,8DSY,8DSY_1,2,0.954887,0.969925,0.9624060000000001,0.015037999999999996,0,0,2,2,2,
P37231,NR1C3,PPARγ,8DSZ,8DSZ_1,2,0.966165,0.973684,0.9699245000000001,0.007518999999999942,0,0,2,2,2,
P37231,NR1C3,PPARγ,8FHF,8FHF_1,2,0.913534,0.954887,0.9342105,0.041353000000000084,0,0,1,2,2,
P37231,NR1C3,PPARγ,8HHQ,8HHQ_1,2,0.924812,0.954887,0.9398495,0.030075000000000074,0,0,1,2,2,
P37231,NR1C3,PPARγ,8PBO,8PBO_1,2,0.962406,0.969925,0.9661655,0.007519000000000053,0,0,2,2,2,
P37231,NR1C3,PPARγ,8REJ,8REJ_1,2,0.842105,0.890977,0.866541,0.04887200000000003,0,0,0,0,2,
P37231,NR1C3,PPARγ,8SC9,8SC9_1,2,0.954887,0.969925,0.9624060000000001,0.015037999999999996,0,0,2,2,2,
P37231,NR1C3,PPARγ,8WFE,8WFE_1,2,0.954887,0.962406,0.9586465,0.007518999999999942,0,0,2,2,2,
P37231,NR1C3,PPARγ,8ZFN,8ZFN_1,2,0.951128,0.969925,0.9605265000000001,0.018797000000000064,0,0,2,2,2,
P37231,NR1C3,PPARγ,8ZFO,8ZFO_1,2,0.890977,0.928571,0.9097740000000001,0.037594000000000016,0,0,0,1,2,
P37231,NR1C3,PPARγ,8ZFP,8ZFP_1,2,0.928571,0.954887,0.941729,0.026316000000000006,0,0,1,2,2,
P37231,NR1C3,PPARγ,8ZFQ,8ZFQ_1,2,0.947368,0.962406,0.954887,0.015037999999999996,0,0,1,2,2,
P37231,NR1C3,PPARγ,8ZFR,8ZFR_1,2,0.93609,0.962406,0.949248,0.026316000000000006,0,0,1,2,2,
P37231,NR1C3,PPARγ,8ZFS,8ZFS_1,2,0.921053,0.962406,0.9417295,0.04135299999999997,0,0,1,2,2,
P37231,NR1C3,PPARγ,8ZFT,8ZFT_1,2,0.921053,0.93985,0.9304515,0.018796999999999953,0,0,0,2,2,
P37231,NR1C3,PPARγ,9GFU,9GFU_1,2,0.958647,0.962406,0.9605265000000001,0.003758999999999957,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GVP,9GVP_1,2,0.966165,0.969925,0.968045,0.0037599999999999856,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GVS,9GVS_1,2,0.966165,0.966165,0.966165,0.0,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GVT,9GVT_1,2,0.958647,0.962406,0.9605265000000001,0.003758999999999957,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GW3,9GW3_1,2,0.951128,0.969925,0.9605265000000001,0.018797000000000064,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GW4,9GW4_1,2,0.951128,0.973684,0.962406,0.02255600000000002,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GW7,9GW7_1,2,0.951128,0.958647,0.9548875,0.007519000000000053,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GW8,9GW8_1,2,0.951128,0.981203,0.9661655,0.030075000000000074,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GWB,9GWB_1,2,0.954887,0.969925,0.9624060000000001,0.015037999999999996,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GWC,9GWC_1,2,0.951128,0.969925,0.9605265000000001,0.018797000000000064,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GWE,9GWE_1,2,0.958647,0.966165,0.9624060000000001,0.007518000000000025,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GWF,9GWF_1,2,0.951128,0.954887,0.9530075,0.003759000000000068,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GWG,9GWG_1,2,0.951128,0.969925,0.9605265000000001,0.018797000000000064,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GWH,9GWH_1,2,0.958647,0.977444,0.9680455,0.018796999999999953,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GWI,9GWI_1,2,0.951128,0.969925,0.9605265000000001,0.018797000000000064,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GWK,9GWK_1,2,0.962406,0.966165,0.9642855,0.003759000000000068,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GWL,9GWL_1,2,0.958647,0.966165,0.9624060000000001,0.007518000000000025,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GWM,9GWM_1,2,0.966165,0.969925,0.968045,0.0037599999999999856,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GWN,9GWN_1,2,0.951128,0.966165,0.9586465,0.015037000000000078,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GWP,9GWP_1,2,0.932331,0.951128,0.9417295,0.018796999999999953,0,0,1,2,2,
P37231,NR1C3,PPARγ,9GWQ,9GWQ_1,2,0.962406,0.966165,0.9642855,0.003759000000000068,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GWR,9GWR_1,2,0.947368,0.977444,0.962406,0.03007599999999999,0,0,1,2,2,
P37231,NR1C3,PPARγ,9GWS,9GWS_1,2,0.962406,0.973684,0.968045,0.01127800000000001,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GWX,9GWX_1,2,0.954887,0.981203,0.968045,0.026316000000000006,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GWY,9GWY_1,2,0.962406,0.973684,0.968045,0.01127800000000001,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GX0,9GX0_1,2,0.954887,0.966165,0.960526,0.01127800000000001,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GX1,9GX1_1,2,0.954887,0.966165,0.960526,0.01127800000000001,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GX2,9GX2_1,2,0.943609,0.969925,0.956767,0.026316000000000006,0,0,1,2,2,
P37231,NR1C3,PPARγ,9GX3,9GX3_1,2,0.962406,0.966165,0.9642855,0.003759000000000068,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GX4,9GX4_1,2,0.954887,0.962406,0.9586465,0.007518999999999942,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GX5,9GX5_1,2,0.962406,0.962406,0.962406,0.0,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GX6,9GX6_1,2,0.951128,0.977444,0.964286,0.026316000000000006,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GX7,9GX7_1,2,0.962406,0.966165,0.9642855,0.003759000000000068,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GXD,9GXD_1,2,0.973684,0.977444,0.975564,0.0037599999999999856,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GZ7,9GZ7_1,2,0.943609,0.992481,0.968045,0.048871999999999916,0,1,1,2,2,
P37231,NR1C3,PPARγ,9GZ8,9GZ8_1,2,0.954887,0.958647,0.956767,0.0037599999999999856,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GZ9,9GZ9_1,2,0.947368,0.954887,0.9511275,0.007519000000000053,0,0,1,2,2,
P37231,NR1C3,PPARγ,9GZA,9GZA_1,2,0.958647,0.988722,0.9736845000000001,0.030074999999999963,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GZB,9GZB_1,2,0.943609,0.947368,0.9454885,0.003758999999999957,0,0,0,2,2,
P37231,NR1C3,PPARγ,9GZC,9GZC_1,2,0.962406,0.969925,0.9661655,0.007519000000000053,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GZE,9GZE_1,2,0.954887,0.966165,0.960526,0.01127800000000001,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GZF,9GZF_1,2,0.951128,0.962406,0.9567669999999999,0.01127800000000001,0,0,2,2,2,
P37231,NR1C3,PPARγ,9GZI,9GZI_1,2,0.954887,0.958647,0.956767,0.0037599999999999856,0,0,2,2,2,
P37231,NR1C3,PPARγ,9HX2,9HX2_1,2,0.943609,0.951128,0.9473685000000001,0.007518999999999942,0,0,1,2,2,
P37231,NR1C3,PPARγ,9IWK,9IWK_1,2,0.815789,0.913534,0.8646615,0.09774499999999997,0,0,0,1,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P37231,NR1C3,PPARγ,9L3T,9L3T_1,2,0.93609,0.951128,0.9436089999999999,0.015037999999999996,0,0,1,2,2,
P37231,NR1C3,PPARγ,9MAH,9MAH_1,2,0.943609,0.958647,0.951128,0.015037999999999996,0,0,1,2,2,
P37231,NR1C3,PPARγ,9OLC,9OLC_1,4,0.744361,0.894737,0.8890975,0.15037599999999995,0,0,0,0,3,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P37231,NR1C3,PPARγ,9QFZ,9QFZ_1,2,0.966165,0.969925,0.968045,0.0037599999999999856,0,0,2,2,2,
P37231,NR1C3,PPARγ,9QG0,9QG0_1,2,0.962406,0.969925,0.9661655,0.007519000000000053,0,0,2,2,2,
P37231,NR1C3,PPARγ,9QG2,9QG2_1,2,0.962406,0.969925,0.9661655,0.007519000000000053,0,0,2,2,2,
P37231,NR1C3,PPARγ,9QG3,9QG3_1,2,0.958647,0.966165,0.9624060000000001,0.007518000000000025,0,0,2,2,2,
P37231,NR1C3,PPARγ,9QG4,9QG4_1,2,0.951128,0.962406,0.9567669999999999,0.01127800000000001,0,0,2,2,2,
P37231,NR1C3,PPARγ,9QG5,9QG5_1,2,0.951128,0.966165,0.9586465,0.015037000000000078,0,0,2,2,2,
P37231,NR1C3,PPARγ,9QG6,9QG6_1,2,0.951128,0.966165,0.9586465,0.015037000000000078,0,0,2,2,2,
P37231,NR1C3,PPARγ,9QGJ,9QGJ_1,2,0.947368,0.962406,0.954887,0.015037999999999996,0,0,1,2,2,
P41235,NR2A1,HNF4α,4B7W,4B7W_1,4,0.865801,0.874459,0.8701300000000001,0.008657999999999944,0,0,0,0,4,
P41235,NR2A1,HNF4α,4IQR,4IQR_1,4,0.948052,0.987013,0.9761905,0.03896100000000002,0,0,3,4,4,
P41235,NR2A1,HNF4α,6CHT,6CHT_1,16,0.831169,0.926407,0.874459,0.09523799999999993,0,0,0,4,16,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P41235,NR2A1,HNF4α,8C1L,8C1L_1,2,0.922078,0.935065,0.9285715,0.012987000000000082,0,0,0,2,2,
P43354,NR4A2,NURR1,1OVL,1OVL_1,2,0.95339,0.961864,0.957627,0.008474000000000093,0,0,2,2,2,
P43354,NR4A2,NURR1,1OVL,1OVL_2,4,0.932203,0.987288,0.9661015,0.05508500000000005,0,0,2,4,4,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P43354,NR4A2,NURR1,5Y41,5Y41_1,2,0.970339,0.970339,0.970339,0.0,0,0,2,2,2,
P43354,NR4A2,NURR1,5YD6,5YD6_1,4,0.936441,0.944915,0.9427965,0.008473999999999982,0,0,0,4,4,
P43354,NR4A2,NURR1,6DDA,6DDA_1,2,0.940678,0.987288,0.963983,0.04661000000000004,0,0,1,2,2,
P43354,NR4A2,NURR1,7WNH,7WNH_1,4,0.932203,0.978814,0.9555085000000001,0.04661099999999996,0,0,2,4,4,
P43354,NR4A2,NURR1,8CYO,8CYO_1,2,0.966102,0.966102,0.966102,0.0,0,0,2,2,2,
P48443,NR2B3,RXRγ,2GL8,2GL8_1,4,0.829694,0.851528,0.842795,0.02183399999999991,0,0,0,0,4,
P48443,NR2B3,RXRγ,7A79,7A79_1,2,0.930131,0.938865,0.934498,0.008733999999999909,0,0,0,2,2,
P49116,NR2C2,TR4,3P0U,3P0U_1,2,0.888889,0.91358,0.9012344999999999,0.024690999999999907,0,0,0,1,2,
P51449,NR1F3,RORγ,3B0W,3B0W_1,2,0.879167,0.8875,0.8833335,0.008332999999999924,0,0,0,0,2,
P51449,NR1F3,RORγ,3L0L,3L0L_1,2,0.995833,0.995833,0.995833,0.0,0,2,2,2,2,
P51449,NR1F3,RORγ,4NB6,4NB6_1,2,0.908333,0.9125,0.9104165,0.004167000000000032,0,0,0,2,2,
P51449,NR1F3,RORγ,4NIE,4NIE_1,2,1.0,1.0,1.0,0.0,2,2,2,2,2,
P51449,NR1F3,RORγ,4QM0,4QM0_1,2,0.954167,0.958333,0.95625,0.004166000000000003,0,0,2,2,2,
P51449,NR1F3,RORγ,4WLB,4WLB_1,2,0.995833,0.995833,0.995833,0.0,0,2,2,2,2,
P51449,NR1F3,RORγ,4WPF,4WPF_1,2,1.0,1.0,1.0,0.0,2,2,2,2,2,
P51449,NR1F3,RORγ,4WQP,4WQP_1,2,0.908333,0.958333,0.933333,0.050000000000000044,0,0,1,2,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P51449,NR1F3,RORγ,4ZJR,4ZJR_1,4,0.8875,0.9,0.8916664999999999,0.012500000000000067,0,0,0,1,4,
P51449,NR1F3,RORγ,4ZJW,4ZJW_1,2,0.908333,0.9125,0.9104165,0.004167000000000032,0,0,0,2,2,
P51449,NR1F3,RORγ,4ZOM,4ZOM_1,4,0.883333,0.9125,0.908333,0.029166999999999943,0,0,0,3,4,
P51449,NR1F3,RORγ,5APK,5APK_1,2,0.908333,0.966667,0.9375,0.05833400000000011,0,0,1,2,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P51449,NR1F3,RORγ,5AYG,5AYG_1,2,0.883333,0.891667,0.8875,0.008333999999999953,0,0,0,0,2,
P51449,NR1F3,RORγ,5EJV,5EJV_1,2,0.995833,1.0,0.9979165,0.004167000000000032,1,2,2,2,2,
P51449,NR1F3,RORγ,5ETH,5ETH_1,2,0.908333,0.9125,0.9104165,0.004167000000000032,0,0,0,2,2,
P51449,NR1F3,RORγ,5IXK,5IXK_1,2,0.9125,0.9125,0.9125,0.0,0,0,0,2,2,
P51449,NR1F3,RORγ,5IZ0,5IZ0_1,4,0.995833,0.995833,0.995833,0.0,0,4,4,4,4,
P51449,NR1F3,RORγ,5K38,5K38_1,2,0.925,0.929167,0.9270835,0.004166999999999921,0,0,0,2,2,
P51449,NR1F3,RORγ,5K3L,5K3L_1,4,0.920833,0.925,0.925,0.004167000000000032,0,0,0,4,4,
P51449,NR1F3,RORγ,5K3M,5K3M_1,2,0.908333,0.908333,0.908333,0.0,0,0,0,2,2,
P51449,NR1F3,RORγ,5K3N,5K3N_1,4,0.925,0.933333,0.933333,0.008332999999999924,0,0,0,4,4,
P51449,NR1F3,RORγ,5K6E,5K6E_1,2,0.925,0.958333,0.9416665,0.033332999999999946,0,0,1,2,2,
P51449,NR1F3,RORγ,5K74,5K74_1,2,0.929167,0.929167,0.929167,0.0,0,0,0,2,2,
P51449,NR1F3,RORγ,5M96,5M96_1,2,0.9125,0.920833,0.9166665,0.008333000000000035,0,0,0,2,2,
P51449,NR1F3,RORγ,5NTI,5NTI_1,4,0.995833,1.0,0.9979165,0.004167000000000032,2,4,4,4,4,
P51449,NR1F3,RORγ,5NTK,5NTK_1,2,0.920833,0.920833,0.920833,0.0,0,0,0,2,2,
P51449,NR1F3,RORγ,5NTN,5NTN_1,4,0.995833,1.0,0.9979165,0.004167000000000032,2,4,4,4,4,
P51449,NR1F3,RORγ,5NTQ,5NTQ_1,2,0.9125,0.958333,0.9354165,0.04583300000000001,0,0,1,2,2,
P51449,NR1F3,RORγ,5NTW,5NTW_1,4,1.0,1.0,1.0,0.0,4,4,4,4,4,
P51449,NR1F3,RORγ,5NU1,5NU1_1,2,1.0,1.0,1.0,0.0,2,2,2,2,2,
P51449,NR1F3,RORγ,5UFR,5UFR_1,2,0.9125,0.9125,0.9125,0.0,0,0,0,2,2,
P51449,NR1F3,RORγ,5UHI,5UHI_1,2,0.9125,0.9125,0.9125,0.0,0,0,0,2,2,
P51449,NR1F3,RORγ,5W4R,5W4R_1,2,0.875,0.8875,0.88125,0.012499999999999956,0,0,0,0,2,
P51449,NR1F3,RORγ,5W4V,5W4V_1,6,0.833333,0.8625,0.8541665,0.029167000000000054,0,0,0,0,6,
P51449,NR1F3,RORγ,5X8Q,5X8Q_1,4,0.9375,0.9375,0.9375,0.0,0,0,0,4,4,
P51449,NR1F3,RORγ,5ZA1,5ZA1_1,2,0.9125,0.941667,0.9270835,0.029167000000000054,0,0,0,2,2,
P51449,NR1F3,RORγ,6A22,6A22_1,4,0.9375,0.9375,0.9375,0.0,0,0,0,4,4,
P51449,NR1F3,RORγ,6B30,6B30_1,2,0.866667,0.879167,0.8729169999999999,0.012500000000000067,0,0,0,0,2,
P51449,NR1F3,RORγ,6B31,6B31_1,2,0.929167,0.933333,0.9312499999999999,0.004166000000000003,0,0,0,2,2,
P51449,NR1F3,RORγ,6B33,6B33_1,2,0.891667,0.891667,0.891667,0.0,0,0,0,0,2,
P51449,NR1F3,RORγ,6BN6,6BN6_1,2,0.908333,0.933333,0.920833,0.025000000000000022,0,0,0,2,2,
P51449,NR1F3,RORγ,6BR2,6BR2_1,2,0.866667,0.879167,0.8729169999999999,0.012500000000000067,0,0,0,0,2,
P51449,NR1F3,RORγ,6BR3,6BR3_1,2,0.870833,0.883333,0.8770830000000001,0.012500000000000067,0,0,0,0,2,
P51449,NR1F3,RORγ,6CN5,6CN5_1,2,0.945833,0.945833,0.945833,0.0,0,0,0,2,2,
P51449,NR1F3,RORγ,6E3E,6E3E_1,2,0.8875,0.8875,0.8875,0.0,0,0,0,0,2,
P51449,NR1F3,RORγ,6E3G,6E3G_1,2,0.995833,0.995833,0.995833,0.0,0,2,2,2,2,
P51449,NR1F3,RORγ,6FGQ,6FGQ_1,2,0.875,0.929167,0.9020835,0.054166999999999965,0,0,0,1,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P51449,NR1F3,RORγ,6FZU,6FZU_1,2,1.0,1.0,1.0,0.0,2,2,2,2,2,
P51449,NR1F3,RORγ,6G05,6G05_1,2,1.0,1.0,1.0,0.0,2,2,2,2,2,
P51449,NR1F3,RORγ,6G07,6G07_1,4,1.0,1.0,1.0,0.0,4,4,4,4,4,
P51449,NR1F3,RORγ,6IVX,6IVX_1,4,0.929167,0.933333,0.933333,0.004166000000000003,0,0,0,4,4,
P51449,NR1F3,RORγ,6J1L,6J1L_1,3,0.895833,0.9125,0.9125,0.016666999999999987,0,0,0,2,3,
P51449,NR1F3,RORγ,6NAD,6NAD_1,2,0.879167,0.904167,0.891667,0.025000000000000022,0,0,0,1,2,
P51449,NR1F3,RORγ,6NWT,6NWT_1,2,0.954167,0.954167,0.954167,0.0,0,0,2,2,2,
P51449,NR1F3,RORγ,6O98,6O98_1,2,0.908333,0.9125,0.9104165,0.004167000000000032,0,0,0,2,2,
P51449,NR1F3,RORγ,6P9F,6P9F_1,2,1.0,1.0,1.0,0.0,2,2,2,2,2,
P51449,NR1F3,RORγ,6Q2W,6Q2W_1,2,0.908333,0.9125,0.9104165,0.004167000000000032,0,0,0,2,2,
P51449,NR1F3,RORγ,6SLZ,6SLZ_1,2,0.908333,0.908333,0.908333,0.0,0,0,0,2,2,
P51449,NR1F3,RORγ,6VSW,6VSW_1,2,0.920833,0.933333,0.927083,0.012499999999999956,0,0,0,2,2,
P51449,NR1F3,RORγ,6XFV,6XFV_1,2,0.904167,0.904167,0.904167,0.0,0,0,0,2,2,
P51449,NR1F3,RORγ,7JH2,7JH2_1,2,0.870833,0.925,0.8979165,0.054167000000000076,0,0,0,1,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P51449,NR1F3,RORγ,7KCO,7KCO_1,2,0.995833,0.995833,0.995833,0.0,0,2,2,2,2,
P51449,NR1F3,RORγ,7QP4,7QP4_1,2,0.9,0.954167,0.9270835,0.054166999999999965,0,0,1,2,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P51449,NR1F3,RORγ,7XQE,7XQE_1,2,0.825,0.858333,0.8416665,0.03333300000000006,0,0,0,0,2,
P51449,NR1F3,RORγ,8FAV,8FAV_1,2,0.995833,0.995833,0.995833,0.0,0,2,2,2,2,
P51449,NR1F3,RORγ,8FB1,8FB1_1,2,0.995833,0.995833,0.995833,0.0,0,2,2,2,2,
P51449,NR1F3,RORγ,8FB2,8FB2_1,2,0.991667,0.995833,0.9937499999999999,0.004166000000000003,0,2,2,2,2,
P51449,NR1F3,RORγ,8X7E,8X7E_1,4,0.933333,0.9375,0.9354165,0.004167000000000032,0,0,0,4,4,
P51449,NR1F3,RORγ,8XU5,8XU5_1,2,0.9125,0.9625,0.9375,0.050000000000000044,0,0,1,2,2,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P51449,NR1F3,RORγ,9N9L,9N9L_1,2,0.933333,0.933333,0.933333,0.0,0,0,0,2,2,
P51449,NR1F3,RORγ,9XMJ,9XMJ_1,4,0.933333,0.933333,0.933333,0.0,0,0,0,4,4,
P55055,NR1H2,LXRβ,1P8D,1P8D_1,2,0.979079,0.983264,0.9811715000000001,0.004184999999999994,0,0,2,2,2,
P55055,NR1H2,LXRβ,1PQ6,1PQ6_1,4,0.857741,0.995816,0.9476985,0.13807500000000006,0,1,2,3,4,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P55055,NR1H2,LXRβ,1PQ9,1PQ9_1,4,0.903766,0.979079,0.956067,0.07531300000000007,0,0,3,4,4,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P55055,NR1H2,LXRβ,1PQC,1PQC_1,4,0.903766,0.979079,0.956067,0.07531300000000007,0,0,3,4,4,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P55055,NR1H2,LXRβ,3KFC,3KFC_1,4,0.76569,0.962343,0.958159,0.19665299999999997,0,0,3,3,3,INSTANCE_COVERAGE_HETEROGENEITY_REVIEW
P55055,NR1H2,LXRβ,4DK7,4DK7_1,2,0.941423,0.958159,0.949791,0.016735999999999973,0,0,1,2,2,
P55055,NR1H2,LXRβ,4DK8,4DK8_1,2,0.941423,0.953975,0.9476990000000001,0.012552000000000008,0,0,1,2,2,
P55055,NR1H2,LXRβ,4NQA,4NQA_2,2,0.987448,0.991632,0.98954,0.0041839999999999655,0,1,2,2,2,
P55055,NR1H2,LXRβ,4RAK,4RAK_1,2,0.953975,0.966527,0.960251,0.012552000000000008,0,0,2,2,2,
P55055,NR1H2,LXRβ,5HJP,5HJP_2,2,0.966527,0.991632,0.9790795,0.025104999999999933,0,1,2,2,2,
P55055,NR1H2,LXRβ,5I4V,5I4V_1,2,0.966527,1.0,0.9832635000000001,0.033472999999999975,1,1,2,2,2,
P55055,NR1H2,LXRβ,5JY3,5JY3_1,4,0.933054,0.949791,0.9414225,0.016737000000000002,0,0,0,4,4,
