uniprot_id,nr_code,common_name,group,query_uniprot_id,polymer_entity_id,pdb_id,entity_id,query_retrieved_at_utc
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,8HHQ_1,8HHQ,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,8HUM_1,8HUM,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,8HUP_1,8HUP,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,8PBO_1,8PBO,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,8REJ_1,8REJ,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,8SC9_1,8SC9,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,8U57_1,8U57,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,8WFE_1,8WFE,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,8ZFN_1,8ZFN,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,8ZFO_1,8ZFO,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,8ZFP_1,8ZFP,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,8ZFQ_1,8ZFQ,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,8ZFR_1,8ZFR,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,8ZFS_1,8ZFS,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,8ZFT_1,8ZFT,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9CK0_1,9CK0,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9CWN_1,9CWN,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9F7W_1,9F7W,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9F7X_1,9F7X,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GFU_1,9GFU,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GVP_1,9GVP,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GVS_1,9GVS,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GVT_1,9GVT,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GW3_1,9GW3,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GW4_1,9GW4,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GW7_1,9GW7,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GW8_1,9GW8,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GWB_1,9GWB,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GWC_1,9GWC,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GWE_1,9GWE,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GWF_1,9GWF,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GWG_1,9GWG,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GWH_1,9GWH,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GWI_1,9GWI,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GWK_1,9GWK,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GWL_1,9GWL,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GWM_1,9GWM,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GWN_1,9GWN,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GWP_1,9GWP,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GWQ_1,9GWQ,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GWR_1,9GWR,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GWS_1,9GWS,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GWX_1,9GWX,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GWY_1,9GWY,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GX0_1,9GX0,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GX1_1,9GX1,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GX2_1,9GX2,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GX3_1,9GX3,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GX4_1,9GX4,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GX5_1,9GX5,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GX6_1,9GX6,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GX7_1,9GX7,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GXD_1,9GXD,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GZ7_1,9GZ7,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GZ8_1,9GZ8,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GZ9_1,9GZ9,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GZA_1,9GZA,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GZB_1,9GZB,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GZC_1,9GZC,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GZE_1,9GZE,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GZF_1,9GZF,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9GZI_1,9GZI,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9HX2_1,9HX2,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9IWK_1,9IWK,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9L3T_1,9L3T,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9MAH_1,9MAH,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9O9N_1,9O9N,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9OLC_1,9OLC,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9QFZ_1,9QFZ,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9QG0_1,9QG0,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9QG2_1,9QG2,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9QG3_1,9QG3,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9QG4_1,9QG4,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9QG5_1,9QG5,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9QG6_1,9QG6,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9QGJ_1,9QGJ,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9R6I_1,9R6I,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9R6K_1,9R6K,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9V8D_1,9V8D,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9V8E_1,9V8E,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9V8F_1,9V8F,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9V8G_1,9V8G,1,2026-09-23T16:41:17.354797+00:00
P37231,NR1C3,PPARγ,Nutritional sensors,P37231,9V8H_1,9V8H,1,2026-09-23T16:41:17.354797+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,1ILG_1,1ILG,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,1ILH_1,1ILH,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,1M13_1,1M13,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,1NRL_1,1NRL,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,1SKX_1,1SKX,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,2O9I_1,2O9I,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,2QNV_1,2QNV,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,3CTB_1,3CTB,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,3HVL_1,3HVL,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,3R8D_1,3R8D,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,4J5W_1,4J5W,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,4J5X_2,4J5X,2,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,4NY9_1,4NY9,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,4S0S_1,4S0S,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,4S0T_1,4S0T,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,4X1F_1,4X1F,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,4X1G_1,4X1G,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,4XAO_1,4XAO,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,4XHD_1,4XHD,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,5A86_1,5A86,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,5X0R_1,5X0R,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,6BNS_1,6BNS,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,6DUP_1,6DUP,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,6HJ2_1,6HJ2,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,6HTY_1,6HTY,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,6NX1_1,6NX1,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,6P2B_1,6P2B,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,6S41_1,6S41,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,6TFI_1,6TFI,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,6XP9_1,6XP9,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,7AX8_1,7AX8,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,7AX9_1,7AX9,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,7AXA_1,7AXA,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,7AXB_1,7AXB,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,7AXC_1,7AXC,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,7AXD_1,7AXD,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,7AXE_1,7AXE,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,7AXF_1,7AXF,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,7AXG_1,7AXG,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,7AXH_1,7AXH,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,7AXI_1,7AXI,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,7AXJ_1,7AXJ,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,7AXK_1,7AXK,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,7AXL_1,7AXL,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,7N2A_1,7N2A,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,7RIO_1,7RIO,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,7RIU_1,7RIU,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,7RIV_1,7RIV,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,7YFK_1,7YFK,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,8CCT_1,8CCT,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,8CF9_1,8CF9,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,8CH8_1,8CH8,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,8E3N_1,8E3N,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,8EQZ_1,8EQZ,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,8F5Y_1,8F5Y,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,8FPE_1,8FPE,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,8R00_1,8R00,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,8R81_1,8R81,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,8R82_1,8R82,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,8SVN_1,8SVN,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,8SVO_1,8SVO,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,8SVP_1,8SVP,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,8SVQ_1,8SVQ,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,8SVR_1,8SVR,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,8SVS_1,8SVS,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,8SVT_1,8SVT,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,8SVU_1,8SVU,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,8SVX_1,8SVX,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,8SZV_1,8SZV,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,9BEQ_1,9BEQ,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,9FZG_1,9FZG,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,9FZH_1,9FZH,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,9FZI_1,9FZI,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,9FZJ_1,9FZJ,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,9O41_1,9O41,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,9O42_1,9O42,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,9O43_1,9O43,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,9O44_1,9O44,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,9O45_1,9O45,1,2026-09-23T16:41:18.175155+00:00
O75469,NR1I2,PXR,Nutritional sensors,O75469,9O46_1,9O46,1,2026-09-23T16:41:18.175155+00:00
P20393,NR1D1,Rev-erbα,Nutritional sensors,P20393,1A6Y_3,1A6Y,3,2026-09-23T16:41:18.996905+00:00
P20393,NR1D1,Rev-erbα,Nutritional sensors,P20393,1GA5_3,1GA5,3,2026-09-23T16:41:18.996905+00:00
P20393,NR1D1,Rev-erbα,Nutritional sensors,P20393,1HLZ_3,1HLZ,3,2026-09-23T16:41:18.996905+00:00
P20393,NR1D1,Rev-erbα,Nutritional sensors,P20393,3N00_1,3N00,1,2026-09-23T16:41:18.996905+00:00
P20393,NR1D1,Rev-erbα,Nutritional sensors,P20393,8D8I_1,8D8I,1,2026-09-23T16:41:18.996905+00:00
Q14995,NR1D2,Rev-erbβ,Nutritional sensors,Q14995,2V0V_1,2V0V,1,2026-09-23T16:41:20.934591+00:00
Q14995,NR1D2,Rev-erbβ,Nutritional sensors,Q14995,2V7C_1,2V7C,1,2026-09-23T16:41:20.934591+00:00
Q14995,NR1D2,Rev-erbβ,Nutritional sensors,Q14995,3CQV_1,3CQV,1,2026-09-23T16:41:20.934591+00:00
Q14995,NR1D2,Rev-erbβ,Nutritional sensors,Q14995,4N73_1,4N73,1,2026-09-23T16:41:20.934591+00:00
Q14995,NR1D2,Rev-erbβ,Nutritional sensors,Q14995,6WMQ_1,6WMQ,1,2026-09-23T16:41:20.934591+00:00
Q14995,NR1D2,Rev-erbβ,Nutritional sensors,Q14995,6WMS_1,6WMS,1,2026-09-23T16:41:20.934591+00:00
P35398,NR1F1,RORα,Nutritional sensors,P35398,1N83_1,1N83,1,2026-09-23T16:41:22.075820+00:00
P35398,NR1F1,RORα,Nutritional sensors,P35398,1S0X_1,1S0X,1,2026-09-23T16:41:22.075820+00:00
P35398,NR1F1,RORα,Nutritional sensors,P35398,4S15_1,4S15,1,2026-09-23T16:41:22.075820+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,29OB_1,29OB,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,3B0W_1,3B0W,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,3KYT_1,3KYT,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,3L0J_1,3L0J,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,3L0L_1,3L0L,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,4NB6_1,4NB6,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,4NIE_1,4NIE,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,4QM0_1,4QM0,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,4S14_1,4S14,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,4WLB_1,4WLB,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,4WPF_1,4WPF,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,4WQP_1,4WQP,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,4WQP_2,4WQP,2,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,4XT9_1,4XT9,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,4YMQ_1,4YMQ,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,4YPQ_1,4YPQ,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,4ZJR_1,4ZJR,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,4ZJW_1,4ZJW,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,4ZOM_1,4ZOM,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5APH_1,5APH,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5APJ_1,5APJ,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5APK_1,5APK,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5APK_2,5APK,2,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5AYG_1,5AYG,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5C4O_1,5C4O,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5C4S_1,5C4S,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5C4T_1,5C4T,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5C4U_1,5C4U,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5EJV_1,5EJV,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5ETH_1,5ETH,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5G42_1,5G42,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5G43_1,5G43,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5G44_1,5G44,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5G45_1,5G45,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5G46_1,5G46,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5IXK_1,5IXK,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5IZ0_1,5IZ0,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5K38_1,5K38,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5K3L_1,5K3L,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5K3M_1,5K3M,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5K3N_1,5K3N,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5K6E_1,5K6E,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5K74_1,5K74,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5LWP_1,5LWP,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5M96_1,5M96,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5NI5_1,5NI5,1,2026-09-23T16:41:27.438205+00:00
P51449,NR1F3,RORγ,Nutritional sensors,P51449,5NI7_1,5NI7,1,2026-09-23T16:41:27.438205+00:00
