pdb_id,polymer_entity_id,entity_id,instance_id,label_asym_id,auth_asym_id,instance_metadata_status,instance_metadata_notes,uniprot_id,experimental_methods,resolution_combined_min,resolution_combined_max,r_free_min,r_free_max,lbd_start,lbd_end,mapped_lbd_residues,lbd_mapping_coverage,lbd_mapping_category,taxonomy_audit_status,multi_uniprot_entity,nr_code,common_name,group
7OPW,7OPW_2,2,7OPW.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.81,1.81,0.2291,0.2291,311,547,0,0.0,NO_LBD_OVERLAP,,False,NR3A1,ERα,Steroid hormone receptors
7OQ7,7OQ7_2,2,7OQ7.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.6,1.6,0.1975,0.1975,311,547,0,0.0,NO_LBD_OVERLAP,,False,NR3A1,ERα,Steroid hormone receptors
7OQ8,7OQ8_2,2,7OQ8.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.43,1.43,0.2056,0.2056,311,547,0,0.0,NO_LBD_OVERLAP,,False,NR3A1,ERα,Steroid hormone receptors
7P4E,7P4E_1,1,7P4E.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.4,2.4,0.2684,0.2684,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
7PRV,7PRV_1,1,7PRV.B,B,B,PASS,,P04150,"[""X-RAY DIFFRACTION""]",2.7,2.7,0.2532,0.2532,524,758,235,1.0,NEAR_COMPLETE_LBD,,False,NR3C1,GR,Steroid hormone receptors
7PRV,7PRV_1,1,7PRV.A,A,A,PASS,,P04150,"[""X-RAY DIFFRACTION""]",2.7,2.7,0.2532,0.2532,524,758,235,1.0,NEAR_COMPLETE_LBD,,False,NR3C1,GR,Steroid hormone receptors
7PRW,7PRW_1,1,7PRW.B,B,B,PASS,,P04150,"[""X-RAY DIFFRACTION""]",2.502,2.502,0.2632,0.2632,524,758,235,1.0,NEAR_COMPLETE_LBD,,False,NR3C1,GR,Steroid hormone receptors
7PRW,7PRW_1,1,7PRW.A,A,A,PASS,,P04150,"[""X-RAY DIFFRACTION""]",2.502,2.502,0.2632,0.2632,524,758,235,1.0,NEAR_COMPLETE_LBD,,False,NR3C1,GR,Steroid hormone receptors
7PRX,7PRX_1,1,7PRX.A,A,A,PASS,,P04150,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.2808,0.2808,524,758,230,0.978723,NEAR_COMPLETE_LBD,,False,NR3C1,GR,Steroid hormone receptors
7PWT,7PWT_2,2,7PWT.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",2.312,2.312,0.2535,0.2535,311,547,0,0.0,NO_LBD_OVERLAP,,False,NR3A1,ERα,Steroid hormone receptors
7PWZ,7PWZ_2,2,7PWZ.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",2.5,2.5,0.298,0.298,311,547,0,0.0,NO_LBD_OVERLAP,,False,NR3A1,ERα,Steroid hormone receptors
7QAA,7QAA_2,2,7QAA.B,B,B,PASS,,P10276,"[""X-RAY DIFFRACTION""]",2.76,2.76,0.245,0.245,183,417,234,0.995745,NEAR_COMPLETE_LBD,,False,NR1B1,RARα,Steroid hormone receptors
7QB1,7QB1_1,1,7QB1.B,B,BBB,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.2494,0.2494,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
7QB1,7QB1_1,1,7QB1.A,A,AAA,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.2494,0.2494,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
7QDT,7QDT_1,1,7QDT.A,A,A,PASS,,P10827,"[""X-RAY DIFFRACTION""]",3.0,3.0,0.22754,0.22754,163,407,208,0.84898,SUBSTANTIAL_LBD,,False,NR1A1,TRα,Steroid hormone receptors
7QP4,7QP4_1,1,7QP4.B,B,B,PASS,,P51449,"[""X-RAY DIFFRACTION""]",2.3,2.3,0.2373,0.2373,269,508,240,1.0,NEAR_COMPLETE_LBD,,False,NR1F3,RORγ,Nutritional sensors
7QP4,7QP4_1,1,7QP4.A,A,A,PASS,,P51449,"[""X-RAY DIFFRACTION""]",2.3,2.3,0.2373,0.2373,269,508,240,1.0,NEAR_COMPLETE_LBD,,False,NR1F3,RORγ,Nutritional sensors
7QP4,7QP4_2,2,7QP4.C,C,P,PASS,,P51449,"[""X-RAY DIFFRACTION""]",2.3,2.3,0.2373,0.2373,269,508,15,0.0625,TRACE_LBD,,False,NR1F3,RORγ,Nutritional sensors
7QPP,7QPP_1,1,7QPP.A,A,A,PASS,,P11473,"[""X-RAY DIFFRACTION""]",1.52,1.52,0.1662,0.1662,127,423,250,0.841751,SUBSTANTIAL_LBD,,False,NR1I1,VDR,Steroid hormone receptors
7QVJ,7QVJ_1,1,7QVJ.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.68,1.68,0.216,0.216,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7QVJ,7QVJ_1,1,7QVJ.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.68,1.68,0.216,0.216,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7QVL,7QVL_1,1,7QVL.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.9,1.9,0.245,0.245,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7QVL,7QVL_1,1,7QVL.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.9,1.9,0.245,0.245,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7R62,7R62_1,1,7R62.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.5,1.5,0.2298,0.2298,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RIO,7RIO_1,1,7RIO.A,A,A,PASS,,O75469,"[""X-RAY DIFFRACTION""]",2.48,2.48,0.2726,0.2726,146,433,288,1.0,NEAR_COMPLETE_LBD,,False,NR1I2,PXR,Nutritional sensors
7RIU,7RIU_1,1,7RIU.A,A,A,PASS,,O75469,"[""X-RAY DIFFRACTION""]",2.05,2.05,0.241,0.241,146,433,288,1.0,NEAR_COMPLETE_LBD,,False,NR1I2,PXR,Nutritional sensors
7RIV,7RIV_1,1,7RIV.A,A,A,PASS,,O75469,"[""X-RAY DIFFRACTION""]",2.2,2.2,0.2379,0.2379,146,433,288,1.0,NEAR_COMPLETE_LBD,,False,NR1I2,PXR,Nutritional sensors
7RKE,7RKE_1,1,7RKE.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.55,1.55,0.2726,0.2726,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RKE,7RKE_1,1,7RKE.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.55,1.55,0.2726,0.2726,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RLE,7RLE_1,1,7RLE.C,C,C,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.5,2.5,0.2749,0.2749,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
7RLE,7RLE_1,1,7RLE.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.5,2.5,0.2749,0.2749,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
7RNM,7RNM_1,1,7RNM.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.9,1.9,0.2211,0.2211,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RNM,7RNM_1,1,7RNM.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.9,1.9,0.2211,0.2211,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RRX,7RRX_1,1,7RRX.D,D,D,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.78,1.78,0.2647,0.2647,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RRX,7RRX_1,1,7RRX.C,C,C,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.78,1.78,0.2647,0.2647,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RRX,7RRX_1,1,7RRX.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.78,1.78,0.2647,0.2647,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RRX,7RRX_1,1,7RRX.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.78,1.78,0.2647,0.2647,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RRY,7RRY_1,1,7RRY.D,D,D,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.87,1.87,0.2356,0.2356,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RRY,7RRY_1,1,7RRY.C,C,C,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.87,1.87,0.2356,0.2356,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RRY,7RRY_1,1,7RRY.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.87,1.87,0.2356,0.2356,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RRY,7RRY_1,1,7RRY.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.87,1.87,0.2356,0.2356,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RRZ,7RRZ_1,1,7RRZ.D,D,D,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.83,1.83,0.2575,0.2575,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RRZ,7RRZ_1,1,7RRZ.C,C,C,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.83,1.83,0.2575,0.2575,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RRZ,7RRZ_1,1,7RRZ.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.83,1.83,0.2575,0.2575,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RRZ,7RRZ_1,1,7RRZ.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.83,1.83,0.2575,0.2575,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS0,7RS0_1,1,7RS0.D,D,D,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.67,1.67,0.2269,0.2269,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS0,7RS0_1,1,7RS0.C,C,C,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.67,1.67,0.2269,0.2269,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS0,7RS0_1,1,7RS0.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.67,1.67,0.2269,0.2269,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS0,7RS0_1,1,7RS0.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.67,1.67,0.2269,0.2269,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS1,7RS1_1,1,7RS1.D,D,D,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.59,1.59,0.2191,0.2191,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS1,7RS1_1,1,7RS1.C,C,C,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.59,1.59,0.2191,0.2191,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS1,7RS1_1,1,7RS1.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.59,1.59,0.2191,0.2191,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS1,7RS1_1,1,7RS1.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.59,1.59,0.2191,0.2191,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS2,7RS2_1,1,7RS2.D,D,D,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.72,1.72,0.221,0.221,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS2,7RS2_1,1,7RS2.C,C,C,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.72,1.72,0.221,0.221,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS2,7RS2_1,1,7RS2.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.72,1.72,0.221,0.221,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS2,7RS2_1,1,7RS2.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.72,1.72,0.221,0.221,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS3,7RS3_1,1,7RS3.D,D,D,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.84,1.84,0.2832,0.2832,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS3,7RS3_1,1,7RS3.C,C,C,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.84,1.84,0.2832,0.2832,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS3,7RS3_1,1,7RS3.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.84,1.84,0.2832,0.2832,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS3,7RS3_1,1,7RS3.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.84,1.84,0.2832,0.2832,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS4,7RS4_1,1,7RS4.D,D,D,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.78,1.78,0.2509,0.2509,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS4,7RS4_1,1,7RS4.C,C,C,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.78,1.78,0.2509,0.2509,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS4,7RS4_1,1,7RS4.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.78,1.78,0.2509,0.2509,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS4,7RS4_1,1,7RS4.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.78,1.78,0.2509,0.2509,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS7,7RS7_1,1,7RS7.D,D,D,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.58,1.58,0.251,0.251,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS7,7RS7_1,1,7RS7.C,C,C,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.58,1.58,0.251,0.251,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS7,7RS7_1,1,7RS7.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.58,1.58,0.251,0.251,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS7,7RS7_1,1,7RS7.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.58,1.58,0.251,0.251,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS8,7RS8_1,1,7RS8.C,C,C,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.64,1.64,0.2496,0.2496,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS8,7RS8_1,1,7RS8.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.64,1.64,0.2496,0.2496,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS8,7RS8_1,1,7RS8.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.64,1.64,0.2496,0.2496,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS8,7RS8_2,2,7RS8.D,D,D,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.64,1.64,0.2496,0.2496,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS9,7RS9_1,1,7RS9.D,D,D,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.7,1.7,0.2517,0.2517,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS9,7RS9_1,1,7RS9.C,C,C,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.7,1.7,0.2517,0.2517,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS9,7RS9_1,1,7RS9.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.7,1.7,0.2517,0.2517,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7RS9,7RS9_1,1,7RS9.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.7,1.7,0.2517,0.2517,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7SFO,7SFO_1,1,7SFO.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.9,1.9,0.2255,0.2255,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7SFO,7SFO_1,1,7SFO.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.9,1.9,0.2255,0.2255,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7SQA,7SQA_1,1,7SQA.B,B,B,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.499,2.499,0.2855,0.2855,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
7SQA,7SQA_1,1,7SQA.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.499,2.499,0.2855,0.2855,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
7SQB,7SQB_1,1,7SQB.A,A,A,PASS,,P37231,"[""X-RAY DIFFRACTION""]",2.6,2.6,0.2608,0.2608,238,503,266,1.0,NEAR_COMPLETE_LBD,,False,NR1C3,PPARγ,Nutritional sensors
7T2X,7T2X_1,1,7T2X.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",2.6,2.6,0.2767,0.2767,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7T2X,7T2X_1,1,7T2X.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",2.6,2.6,0.2767,0.2767,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7TE7,7TE7_1,1,7TE7.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.85,1.85,0.246,0.246,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7TRB,7TRB_1,1,7TRB.B,B,B,PASS,,Q96RI1,"[""X-RAY DIFFRACTION""]",2.15,2.15,0.256,0.256,262,486,225,1.0,NEAR_COMPLETE_LBD,,False,NR1H4,FXR,Nutritional sensors
7TRB,7TRB_1,1,7TRB.A,A,A,PASS,,Q96RI1,"[""X-RAY DIFFRACTION""]",2.15,2.15,0.256,0.256,262,486,225,1.0,NEAR_COMPLETE_LBD,,False,NR1H4,FXR,Nutritional sensors
7TT8,7TT8_1,1,7TT8.A,A,A,PASS,,O00482,"[""X-RAY DIFFRACTION""]",2.8,2.8,0.2759,0.2759,300,539,240,1.0,NEAR_COMPLETE_LBD,,False,NR5A2,LRH-1,Nutritional sensors
7UJ7,7UJ7_1,1,7UJ7.D,D,C,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.68,1.68,0.24,0.24,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJ7,7UJ7_1,1,7UJ7.C,C,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.68,1.68,0.24,0.24,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJ7,7UJ7_1,1,7UJ7.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.68,1.68,0.24,0.24,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJ7,7UJ7_1,1,7UJ7.A,A,D,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.68,1.68,0.24,0.24,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJ8,7UJ8_1,1,7UJ8.B,B,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",2.385,2.385,0.2714,0.2714,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJ8,7UJ8_1,1,7UJ8.A,A,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",2.385,2.385,0.2714,0.2714,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJC,7UJC_1,1,7UJC.B,B,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.78,1.78,0.23,0.23,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJC,7UJC_1,1,7UJC.A,A,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.78,1.78,0.23,0.23,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJF,7UJF_1,1,7UJF.D,D,D,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.7,1.7,0.2392,0.2392,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJF,7UJF_1,1,7UJF.C,C,C,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.7,1.7,0.2392,0.2392,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJF,7UJF_1,1,7UJF.B,B,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.7,1.7,0.2392,0.2392,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJF,7UJF_1,1,7UJF.A,A,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.7,1.7,0.2392,0.2392,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJM,7UJM_1,1,7UJM.D,D,D,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.8,1.8,0.2329,0.2329,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJM,7UJM_1,1,7UJM.C,C,C,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.8,1.8,0.2329,0.2329,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJM,7UJM_1,1,7UJM.B,B,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.8,1.8,0.2329,0.2329,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJM,7UJM_1,1,7UJM.A,A,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.8,1.8,0.2329,0.2329,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJO,7UJO_1,1,7UJO.D,D,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.449,1.449,0.228219,0.228219,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJO,7UJO_1,1,7UJO.C,C,C,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.449,1.449,0.228219,0.228219,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJO,7UJO_1,1,7UJO.B,B,D,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.449,1.449,0.228219,0.228219,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJO,7UJO_1,1,7UJO.A,A,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.449,1.449,0.228219,0.228219,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJW,7UJW_1,1,7UJW.D,D,A,PASS,,P03372,"[""X-RAY DIFFRACTION""]",2.6,2.6,0.263,0.263,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJW,7UJW_1,1,7UJW.C,C,C,PASS,,P03372,"[""X-RAY DIFFRACTION""]",2.6,2.6,0.263,0.263,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJW,7UJW_1,1,7UJW.B,B,D,PASS,,P03372,"[""X-RAY DIFFRACTION""]",2.6,2.6,0.263,0.263,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJW,7UJW_1,1,7UJW.A,A,B,PASS,,P03372,"[""X-RAY DIFFRACTION""]",2.6,2.6,0.263,0.263,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJY,7UJY_1,1,7UJY.D,D,D,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.7,1.7,0.224,0.224,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
7UJY,7UJY_1,1,7UJY.C,C,C,PASS,,P03372,"[""X-RAY DIFFRACTION""]",1.7,1.7,0.224,0.224,311,547,237,1.0,NEAR_COMPLETE_LBD,,False,NR3A1,ERα,Steroid hormone receptors
